Namespace(att_size=312, batch_size=2048, bc=False, beta1=0.5, class_embedding='att', classifier_lr=0.001, cls_weight=0.01, consistency_weight=1, critic_iter=5, cuda=True, dataroot='/data0/docker/xingyun/mmcgan/data', dataset='CUB', drop_rate=0.2, gzsl=True, image_embedding='res101', lambda1=10.0, lr=0.0001, manualSeed=3483, matdataset=True, nclass_all=200, dis_hu=4096, nepoch=300, netD='', netD_name='MLP_CRITIC', netG='', netG_name='MLP_G', gen_hu=4096, ngpu=1, njh=170, nrgh=4096, nrgh1=1024, nrgh2=512, nrgh3=256, nrgh4=128, nrh=4096, nrh1=1024, nrh2=512, nrh3=256, nrh4=128, nz=312, outf='./checkpoint/', outname='cub', preprocessing=True, pretrain_classifier='', print_every=1, r_hl=3, r_iteration=3, r_nz=2048, r_path='/home/xingyun/docker/mmcgan/r_param', r_weight=1, res_size=2048, reverse_iter=5, rg_hl=1, save_every=100, standardization=False, start_epoch=0, syn_num=800, val_every=1, validation=False, workers=2)
Random Seed:  3483
# of training samples:  7057
MLP_G(
  (fc1): Linear(in_features=624, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=2048)
  (lrelu): LeakyReLU(0.2, inplace)
  (relu): ReLU(inplace)
)
MLP_CRITIC(
  (fc1): Linear(in_features=2360, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=1)
  (lrelu): LeakyReLU(0.2, inplace)
)
MLP_3HL_Dropout_R(
  (fc1): Linear(in_features=2048, out_features=1024)
  (fc2): Linear(in_features=1024, out_features=512)
  (fc3): Linear(in_features=512, out_features=256)
  (fc4): Linear(in_features=256, out_features=312)
  (relu): ReLU(inplace)
  (lrelu): LeakyReLU(0.2, inplace)
  (dropout): Dropout(p=0.2)
)
EPOCH          |  D_cost  |  G_cost  |  R_cost  |  Wasserstein_D  |  ACC_unseen  |  ACC_seen  |    H    |
[ 37 /300 ]    | -1.9787  | -0.3958  |  0.7610  |     2.0974      |    0.1265    |   0.3243   | 0.1820  |
[ 38 /300 ]    | -1.9781  | -0.4987  |  0.7633  |     2.0444      |    0.1050    |   0.3061   | 0.1564  |
[ 39 /300 ]    | -1.9395  | -0.4799  |  0.7630  |     2.0190      |    0.1268    |   0.2822   | 0.1750  |
[ 40 /300 ]    | -1.9229  | -0.4843  |  0.7677  |     2.0005      |    0.1358    |   0.2482   | 0.1756  |
[ 41 /300 ]    | -1.8782  | -0.4963  |  0.7775  |     1.9489      |    0.1223    |   0.3641   | 0.1831  |
[ 42 /300 ]    | -1.8649  | -0.4861  |  0.7828  |     1.9398      |    0.1638    |   0.2210   | 0.1881  |
[ 43 /300 ]    | -1.8181  | -0.5182  |  0.7805  |     1.8791      |    0.1470    |   0.3421   | 0.2057  |
[ 44 /300 ]    | -1.8056  | -0.4323  |  0.7915  |     1.8899      |    0.1418    |   0.3170   | 0.1960  |
[ 45 /300 ]    | -1.7732  | -0.4411  |  0.7982  |     1.8530      |    0.1602    |   0.2908   | 0.2066  |
[ 46 /300 ]    | -1.7354  | -0.4780  |  0.7987  |     1.7979      |    0.1570    |   0.3721   | 0.2208  |
[ 47 /300 ]    | -1.6979  | -0.4075  |  0.8035  |     1.7765      |    0.1561    |   0.4464   | 0.2314  |
[ 48 /300 ]    | -1.7141  | -0.4210  |  0.8060  |     1.7815      |    0.1653    |   0.4330   | 0.2393  |
[ 49 /300 ]    | -1.6556  | -0.4383  |  0.8147  |     1.7275      |    0.1654    |   0.4778   | 0.2457  |
[ 50 /300 ]    | -1.6540  | -0.4438  |  0.8166  |     1.7241      |    0.1776    |   0.4010   | 0.2462  |
[ 51 /300 ]    | -1.6165  | -0.4667  |  0.8198  |     1.6730      |    0.1748    |   0.4497   | 0.2517  |
[ 52 /300 ]    | -1.5965  | -0.4316  |  0.8277  |     1.6723      |    0.1847    |   0.4403   | 0.2603  |
[ 53 /300 ]    | -1.5731  | -0.4238  |  0.8306  |     1.6471      |    0.1697    |   0.4796   | 0.2507  |
[ 54 /300 ]    | -1.5659  | -0.4086  |  0.8355  |     1.6241      |    0.2131    |   0.4119   | 0.2809  |
[ 55 /300 ]    | -1.5450  | -0.3561  |  0.8351  |     1.5986      |    0.2057    |   0.4060   | 0.2730  |
[ 56 /300 ]    | -1.5261  | -0.3936  |  0.8412  |     1.5813      |    0.2213    |   0.4033   | 0.2858  |
[ 57 /300 ]    | -1.5226  | -0.3363  |  0.8436  |     1.5735      |    0.2178    |   0.4245   | 0.2879  |
[ 58 /300 ]    | -1.4983  | -0.3546  |  0.8493  |     1.5523      |    0.2115    |   0.4263   | 0.2828  |
[ 59 /300 ]    | -1.4850  | -0.3386  |  0.8417  |     1.5361      |    0.2235    |   0.4624   | 0.3013  |
[ 60 /300 ]    | -1.4774  | -0.3893  |  0.8493  |     1.5290      |    0.2218    |   0.4882   | 0.3050  |
[ 61 /300 ]    | -1.4589  | -0.3285  |  0.8572  |     1.5063      |    0.2166    |   0.4834   | 0.2992  |
[ 62 /300 ]    | -1.4423  | -0.4285  |  0.8561  |     1.4908      |    0.2192    |   0.5193   | 0.3083  |
[ 63 /300 ]    | -1.4325  | -0.3834  |  0.8594  |     1.4863      |    0.2550    |   0.4264   | 0.3192  |
[ 64 /300 ]    | -1.4071  | -0.3910  |  0.8620  |     1.4546      |    0.2420    |   0.4853   | 0.3230  |
[ 65 /300 ]    | -1.4079  | -0.4258  |  0.8612  |     1.4591      |    0.2323    |   0.4674   | 0.3103  |
[ 66 /300 ]    | -1.4127  | -0.3734  |  0.8645  |     1.4576      |    0.2827    |   0.3797   | 0.3241  |
[ 67 /300 ]    | -1.4020  | -0.3622  |  0.8686  |     1.4499      |    0.2540    |   0.5163   | 0.3405  |
[ 68 /300 ]    | -1.3870  | -0.4131  |  0.8692  |     1.4296      |    0.2554    |   0.4317   | 0.3209  |
[ 69 /300 ]    | -1.3732  | -0.3501  |  0.8710  |     1.4185      |    0.2527    |   0.4648   | 0.3274  |
[ 70 /300 ]    | -1.3768  | -0.3875  |  0.8718  |     1.4136      |    0.2606    |   0.4639   | 0.3337  |
[ 71 /300 ]    | -1.3677  | -0.3509  |  0.8768  |     1.4066      |    0.2759    |   0.4414   | 0.3396  |
[ 72 /300 ]    | -1.3491  | -0.4931  |  0.8762  |     1.3913      |    0.2790    |   0.4627   | 0.3481  |
[ 73 /300 ]    | -1.3624  | -0.4476  |  0.8786  |     1.4046      |    0.2758    |   0.4774   | 0.3496  |
[ 74 /300 ]    | -1.3483  | -0.4431  |  0.8802  |     1.3939      |    0.2673    |   0.4794   | 0.3432  |
[ 75 /300 ]    | -1.3352  | -0.2934  |  0.8820  |     1.3757      |    0.2693    |   0.5122   | 0.3530  |
[ 76 /300 ]    | -1.3399  | -0.2607  |  0.8838  |     1.3817      |    0.2722    |   0.4770   | 0.3466  |
[ 77 /300 ]    | -1.3375  | -0.4023  |  0.8821  |     1.3778      |    0.2744    |   0.5154   | 0.3581  |
[ 78 /300 ]    | -1.3048  | -0.2931  |  0.8857  |     1.3446      |    0.2829    |   0.4736   | 0.3542  |
[ 79 /300 ]    | -1.2989  | -0.4649  |  0.8841  |     1.3421      |    0.2839    |   0.5094   | 0.3646  |
[ 80 /300 ]    | -1.3123  | -0.4852  |  0.8861  |     1.3572      |    0.2886    |   0.4805   | 0.3606  |
[ 81 /300 ]    | -1.3079  | -0.5906  |  0.8874  |     1.3571      |    0.2868    |   0.5078   | 0.3665  |
[ 82 /300 ]    | -1.2875  | -0.4601  |  0.8881  |     1.3275      |    0.2971    |   0.4973   | 0.3720  |
[ 83 /300 ]    | -1.2831  | -0.4560  |  0.8888  |     1.3235      |    0.2993    |   0.4690   | 0.3654  |
[ 84 /300 ]    | -1.2866  | -0.3284  |  0.8896  |     1.3324      |    0.3214    |   0.4391   | 0.3712  |
