Namespace(att_size=64, batch_size=512, bc=False, beta1=0.5, class_embedding='att', classifier_lr=0.001, cls_weight=0.01, consistency_weight=1, critic_iter=5, cuda=True, dataroot='/data0/docker/xingyun/mmcgan/data', dataset='APY', drop_rate=0.2, gzsl=True, image_embedding='res101', lambda1=10.0, lr=1e-05, manualSeed=1995, matdataset=True, nclass_all=32, dis_hu=4096, nepoch=300, netD='', netD_name='MLP_CRITIC', netG='', netG_name='MLP_G', gen_hu=4096, ngpu=1, nrh=4096, nrh1=1024, nrh2=512, nrh3=256, nrh4=128, nz=64, outf='./checkpoint/', outname='apy', preprocessing=True, pretrain_classifier='', print_every=1, r_hl=2, r_iteration=3, r_nz=2048, r_path='/home/xingyun/docker/mmcgan/r_param', r_weight=1, res_size=2048, reverse_iter=5, rg_hl=1, save_every=100, standardization=False, start_epoch=0, syn_num=1500, val_every=1, validation=False, workers=2)
Random Seed:  1995
# of training samples:  5932
MLP_G(
  (fc1): Linear(in_features=128, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=2048)
  (lrelu): LeakyReLU(0.2, inplace)
  (relu): ReLU(inplace)
)
MLP_CRITIC(
  (fc1): Linear(in_features=2112, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=1)
  (lrelu): LeakyReLU(0.2, inplace)
)
MLP_2HL_Dropout_R(
  (fc1): Linear(in_features=2048, out_features=1024)
  (fc2): Linear(in_features=1024, out_features=512)
  (fc3): Linear(in_features=512, out_features=64)
  (relu): ReLU(inplace)
  (lrelu): LeakyReLU(0.2, inplace)
  (dropout): Dropout(p=0.2)
)
EPOCH          |  D_cost  |  G_cost  |  R_cost  |  Wasserstein_D  |  ACC_unseen  |  ACC_seen  |    H    |
[ 79 /300 ]    | -1.2250  | -0.6636  |  0.9438  |     1.2654      |    0.2504    |   0.6134   | 0.3556  |
[ 80 /300 ]    | -1.2202  | -0.6770  |  0.9488  |     1.2599      |    0.2440    |   0.6169   | 0.3497  |
[ 81 /300 ]    | -1.1628  | -0.6859  |  0.9534  |     1.2031      |    0.2825    |   0.5594   | 0.3754  |
[ 82 /300 ]    | -1.2375  | -0.7126  |  0.9496  |     1.2832      |    0.2636    |   0.5959   | 0.3655  |
[ 83 /300 ]    | -1.1470  | -0.7127  |  0.9544  |     1.1861      |    0.2721    |   0.4830   | 0.3481  |
[ 84 /300 ]    | -1.1811  | -0.7353  |  0.9528  |     1.2213      |    0.2774    |   0.4755   | 0.3504  |
[ 85 /300 ]    | -1.1683  | -0.7643  |  0.9507  |     1.2087      |    0.2469    |   0.5419   | 0.3393  |
[ 86 /300 ]    | -1.0930  | -0.7560  |  0.9565  |     1.1345      |    0.2657    |   0.5515   | 0.3586  |
[ 87 /300 ]    | -1.1192  | -0.7840  |  0.9563  |     1.1548      |    0.2407    |   0.6857   | 0.3564  |
[ 88 /300 ]    | -1.0932  | -0.7671  |  0.9540  |     1.1343      |    0.3011    |   0.5826   | 0.3971  |
[ 89 /300 ]    | -1.1133  | -0.7980  |  0.9548  |     1.1558      |    0.2539    |   0.5777   | 0.3527  |
[ 90 /300 ]    | -1.1355  | -0.7743  |  0.9523  |     1.1765      |    0.2861    |   0.5333   | 0.3724  |
[ 91 /300 ]    | -1.1137  | -0.7866  |  0.9493  |     1.1545      |    0.3092    |   0.4567   | 0.3688  |
[ 92 /300 ]    | -1.1092  | -0.8335  |  0.9514  |     1.1471      |    0.2607    |   0.4702   | 0.3355  |
[ 93 /300 ]    | -1.1079  | -0.8275  |  0.9550  |     1.1473      |    0.2657    |   0.5339   | 0.3548  |
[ 94 /300 ]    | -1.1050  | -0.8196  |  0.9546  |     1.1462      |    0.2619    |   0.5412   | 0.3529  |
