Namespace(attSize=312, batch_size=512, bc=False, beta1=0.5, class_embedding='att', classifier_lr=0.001, cls_weight=0.01, consistency_weight=1, critic_iter=5, cuda=True, dataroot='/data0/docker/xingyun/mmcgan/data', dataset='CUB', drop_rate=0.2, gzsl=True, image_embedding='res101', lambda1=10.0, lr=0.0001, manualSeed=3483, matdataset=True, nclass_all=200, ndh=4096, nepoch=300, netD='', netD_name='MLP_CRITIC', netG='', netG_name='MLP_G', ngh=4096, ngpu=1, njh=170, nrgh=4096, nrgh1=1024, nrgh2=512, nrgh3=256, nrgh4=128, nrh=4096, nrh1=1024, nrh2=512, nrh3=256, nrh4=128, nz=312, outf='./checkpoint/', outname='cub', preprocessing=True, pretrain_classifier='', print_every=1, r_hl=3, r_iteration=3, r_nz=2048, r_path='/home/xingyun/docker/mmcgan/r_param', r_weight=1, resSize=2048, reverse_iter=5, rg_hl=1, save_every=100, standardization=False, start_epoch=0, syn_num=900, val_every=1, validation=False, workers=2)
Random Seed:  3483
# of training samples:  7057
MLP_G(
  (fc1): Linear(in_features=624, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=2048)
  (lrelu): LeakyReLU(0.2, inplace)
  (relu): ReLU(inplace)
)
MLP_CRITIC(
  (fc1): Linear(in_features=2360, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=1)
  (lrelu): LeakyReLU(0.2, inplace)
)
MLP_3HL_Dropout_R(
  (fc1): Linear(in_features=2048, out_features=1024)
  (fc2): Linear(in_features=1024, out_features=512)
  (fc3): Linear(in_features=512, out_features=256)
  (fc4): Linear(in_features=256, out_features=312)
  (relu): ReLU(inplace)
  (lrelu): LeakyReLU(0.2, inplace)
  (dropout): Dropout(p=0.2)
)
EPOCH          |  D_cost  |  G_cost  |  R_cost  |  Wasserstein_D  |  ACC_unseen  |  ACC_seen  |    H    |
[ 37 /300 ]    | -1.1849  | -0.3336  |  0.9113  |     1.2250      |    0.3261    |   0.5204   | 0.4009  |
[ 38 /300 ]    | -1.1650  | -0.3977  |  0.9117  |     1.2135      |    0.3429    |   0.5201   | 0.4133  |
[ 39 /300 ]    | -1.1833  | -0.4068  |  0.9119  |     1.2297      |    0.3617    |   0.4968   | 0.4186  |
[ 40 /300 ]    | -1.1844  | -0.3511  |  0.9137  |     1.2305      |    0.3393    |   0.5279   | 0.4131  |
[ 41 /300 ]    | -1.1725  | -0.3165  |  0.9151  |     1.2172      |    0.3466    |   0.5351   | 0.4207  |
[ 42 /300 ]    | -1.1592  | -0.3583  |  0.9188  |     1.1978      |    0.3687    |   0.5108   | 0.4283  |
[ 43 /300 ]    | -1.1736  | -0.4477  |  0.9206  |     1.2192      |    0.3550    |   0.5319   | 0.4258  |
[ 44 /300 ]    | -1.1365  | -0.3057  |  0.9222  |     1.1752      |    0.3791    |   0.5138   | 0.4363  |
[ 45 /300 ]    | -1.1285  | -0.4315  |  0.9237  |     1.1764      |    0.3685    |   0.5258   | 0.4334  |
[ 46 /300 ]    | -1.1349  | -0.4068  |  0.9235  |     1.1767      |    0.3648    |   0.5314   | 0.4326  |
[ 47 /300 ]    | -1.1160  | -0.4546  |  0.9255  |     1.1525      |    0.3702    |   0.5272   | 0.4350  |
[ 48 /300 ]    | -1.1082  | -0.5690  |  0.9242  |     1.1458      |    0.3773    |   0.5194   | 0.4371  |
[ 49 /300 ]    | -1.1168  | -0.5734  |  0.9287  |     1.1655      |    0.3818    |   0.5099   | 0.4366  |
[ 50 /300 ]    | -1.1016  | -0.5775  |  0.9272  |     1.1420      |    0.3756    |   0.5367   | 0.4419  |
[ 51 /300 ]    | -1.1121  | -0.5606  |  0.9296  |     1.1595      |    0.3685    |   0.5356   | 0.4366  |
[ 52 /300 ]    | -1.1083  | -0.5224  |  0.9290  |     1.1541      |    0.3827    |   0.5264   | 0.4432  |
[ 53 /300 ]    | -1.0725  | -0.5941  |  0.9357  |     1.1114      |    0.3719    |   0.5437   | 0.4417  |
[ 54 /300 ]    | -1.0951  | -0.6400  |  0.9341  |     1.1317      |    0.3815    |   0.5385   | 0.4466  |
[ 55 /300 ]    | -1.0791  | -0.6163  |  0.9349  |     1.1212      |    0.3885    |   0.5320   | 0.4491  |
[ 56 /300 ]    | -1.1015  | -0.6868  |  0.9366  |     1.1417      |    0.3911    |   0.5102   | 0.4428  |
[ 57 /300 ]    | -1.0701  | -0.6494  |  0.9376  |     1.1106      |    0.4034    |   0.5239   | 0.4558  |
[ 58 /300 ]    | -1.0589  | -0.6019  |  0.9382  |     1.0998      |    0.4023    |   0.5251   | 0.4556  |
[ 59 /300 ]    | -1.0642  | -0.7374  |  0.9403  |     1.1016      |    0.3964    |   0.5248   | 0.4516  |
[ 60 /300 ]    | -1.0753  | -0.6754  |  0.9397  |     1.1146      |    0.3949    |   0.5385   | 0.4556  |
