Namespace(attSize=85, batch_size=256, bc=False, beta1=0.5, class_embedding='att', classifier_lr=0.001, cls_weight=0.01, consistency_weight=1, critic_iter=5, cuda=True, dataroot='/data0/docker/xingyun/mmcgan/data', dataset='AWA2', drop_rate=0.2, gzsl=True, image_embedding='res101', lambda1=10.0, lr=1e-05, manualSeed=9182, matdataset=True, nclass_all=50, ndh=4096, nepoch=300, netD='', netD_name='MLP_CRITIC', netG='', netG_name='MLP_G', ngh=4096, ngpu=1, njh=170, nrgh=4096, nrgh1=1024, nrgh2=512, nrgh3=256, nrgh4=128, nrh=4096, nrh1=1024, nrh2=512, nrh3=256, nrh4=128, nz=85, outf='./checkpoint/', outname='awa2', preprocessing=True, pretrain_classifier='', print_every=1, r_hl=4, r_iteration=3, r_nz=2048, r_path='/home/xingyun/docker/mmcgan/r_param', r_weight=1, resSize=2048, reverse_iter=5, rg_hl=1, save_every=100, standardization=False, start_epoch=0, syn_num=2000, val_every=1, validation=False, workers=2)
Random Seed:  9182
# of training samples:  23527
MLP_G(
  (fc1): Linear(in_features=170, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=2048)
  (lrelu): LeakyReLU(0.2, inplace)
  (relu): ReLU(inplace)
)
MLP_CRITIC(
  (fc1): Linear(in_features=2133, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=1)
  (lrelu): LeakyReLU(0.2, inplace)
)
MLP_4HL_Dropout_R(
  (fc1): Linear(in_features=2048, out_features=1024)
  (fc2): Linear(in_features=1024, out_features=512)
  (fc3): Linear(in_features=512, out_features=256)
  (fc4): Linear(in_features=256, out_features=128)
  (fc5): Linear(in_features=128, out_features=85)
  (relu): ReLU(inplace)
  (lrelu): LeakyReLU(0.2, inplace)
  (dropout): Dropout(p=0.2)
)
EPOCH          |  D_cost  |  G_cost  |  R_cost  |  Wasserstein_D  |  ACC_unseen  |  ACC_seen  |    H    |
[ 1  /300 ]    | -0.1765  |  0.1203  |  0.7306  |     0.1788      |    0.1206    |   0.1689   | 0.1407  |
[ 2  /300 ]    | -0.8741  | -0.1866  |  0.7704  |     0.9113      |    0.1007    |   0.1943   | 0.1326  |
[ 3  /300 ]    | -1.5107  | -0.0249  |  0.7784  |     1.6169      |    0.1152    |   0.1442   | 0.1281  |
[ 4  /300 ]    | -1.8332  |  0.0958  |  0.7777  |     1.9510      |    0.1431    |   0.2699   | 0.1871  |
[ 5  /300 ]    | -1.9261  |  0.0297  |  0.7880  |     2.0320      |    0.1037    |   0.3132   | 0.1559  |
[ 6  /300 ]    | -1.8386  | -0.0599  |  0.7901  |     1.9327      |    0.1076    |   0.3387   | 0.1633  |
[ 7  /300 ]    | -1.7358  | -0.1524  |  0.7847  |     1.8249      |    0.0837    |   0.2973   | 0.1306  |
[ 8  /300 ]    | -1.5626  | -0.2119  |  0.7884  |     1.6287      |    0.1702    |   0.2298   | 0.1955  |
[ 9  /300 ]    | -1.4710  | -0.2773  |  0.7885  |     1.5280      |    0.1063    |   0.7220   | 0.1854  |
[ 10 /300 ]    | -1.3318  | -0.3298  |  0.8128  |     1.3773      |    0.1294    |   0.7507   | 0.2208  |
[ 11 /300 ]    | -1.2683  | -0.4451  |  0.8324  |     1.3140      |    0.1697    |   0.5661   | 0.2611  |
[ 12 /300 ]    | -1.1915  | -0.4549  |  0.8526  |     1.2360      |    0.2231    |   0.5244   | 0.3130  |
[ 13 /300 ]    | -1.0778  | -0.4820  |  0.8606  |     1.1205      |    0.2724    |   0.6596   | 0.3855  |
[ 14 /300 ]    | -1.0824  | -0.5654  |  0.8674  |     1.1231      |    0.2635    |   0.4895   | 0.3426  |
[ 15 /300 ]    | -0.9539  | -0.5506  |  0.8786  |     0.9896      |    0.2505    |   0.6375   | 0.3596  |
