Namespace(attSize=85, batch_size=128, bc=False, beta1=0.5, class_embedding='att', classifier_lr=0.001, cls_weight=0.01, consistency_weight=1, critic_iter=5, cuda=True, dataroot='/data0/docker/xingyun/mmcgan/data', dataset='AWA2', drop_rate=0.2, gzsl=True, image_embedding='res101', lambda1=10.0, lr=1e-05, manualSeed=9182, matdataset=True, nclass_all=50, ndh=4096, nepoch=300, netD='', netD_name='MLP_CRITIC', netG='', netG_name='MLP_G', ngh=4096, ngpu=1, njh=170, nrgh=4096, nrgh1=1024, nrgh2=512, nrgh3=256, nrgh4=128, nrh=4096, nrh1=1024, nrh2=512, nrh3=256, nrh4=128, nz=85, outf='./checkpoint/', outname='awa2', preprocessing=True, pretrain_classifier='', print_every=1, r_hl=4, r_iteration=3, r_nz=2048, r_path='/home/xingyun/docker/mmcgan/r_param', r_weight=1, resSize=2048, reverse_iter=5, rg_hl=1, save_every=100, standardization=False, start_epoch=0, syn_num=2000, val_every=1, validation=False, workers=2)
Random Seed:  9182
# of training samples:  23527
MLP_G(
  (fc1): Linear(in_features=170, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=2048)
  (lrelu): LeakyReLU(0.2, inplace)
  (relu): ReLU(inplace)
)
MLP_CRITIC(
  (fc1): Linear(in_features=2133, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=1)
  (lrelu): LeakyReLU(0.2, inplace)
)
MLP_4HL_Dropout_R(
  (fc1): Linear(in_features=2048, out_features=1024)
  (fc2): Linear(in_features=1024, out_features=512)
  (fc3): Linear(in_features=512, out_features=256)
  (fc4): Linear(in_features=256, out_features=128)
  (fc5): Linear(in_features=128, out_features=85)
  (relu): ReLU(inplace)
  (lrelu): LeakyReLU(0.2, inplace)
  (dropout): Dropout(p=0.2)
)
EPOCH          |  D_cost  |  G_cost  |  R_cost  |  Wasserstein_D  |  ACC_unseen  |  ACC_seen  |    H    |
[ 1  /300 ]    | -0.7411  | -0.1405  |  0.7461  |     0.7606      |    0.0977    |   0.1407   | 0.1153  |
[ 2  /300 ]    | -1.7225  |  0.0471  |  0.7845  |     1.8432      |    0.1108    |   0.6427   | 0.1889  |
[ 3  /300 ]    | -1.8029  |  0.0051  |  0.7917  |     1.9043      |    0.0657    |   0.6663   | 0.1196  |
[ 4  /300 ]    | -1.6818  | -0.1368  |  0.7947  |     1.7612      |    0.2152    |   0.2848   | 0.2451  |
[ 5  /300 ]    | -1.4394  | -0.3380  |  0.7906  |     1.5028      |    0.1483    |   0.6055   | 0.2382  |
[ 6  /300 ]    | -1.2649  | -0.4393  |  0.8067  |     1.3081      |    0.1829    |   0.5435   | 0.2737  |
[ 7  /300 ]    | -1.0264  | -0.4786  |  0.8496  |     1.0609      |    0.2408    |   0.5127   | 0.3277  |
[ 8  /300 ]    | -0.9879  | -0.6117  |  0.8630  |     1.0253      |    0.2259    |   0.6463   | 0.3348  |
[ 9  /300 ]    | -0.9707  | -0.6234  |  0.8796  |     1.0102      |    0.2365    |   0.7028   | 0.3539  |
[ 10 /300 ]    | -0.8869  | -0.6663  |  0.8962  |     0.9200      |    0.2871    |   0.6021   | 0.3889  |
[ 11 /300 ]    | -0.8978  | -0.7264  |  0.9082  |     0.9395      |    0.2776    |   0.6827   | 0.3947  |
[ 12 /300 ]    | -0.8110  | -0.7201  |  0.9133  |     0.8456      |    0.3228    |   0.6767   | 0.4371  |
[ 13 /300 ]    | -0.8546  | -0.7917  |  0.9127  |     0.8836      |    0.3592    |   0.6667   | 0.4669  |
[ 14 /300 ]    | -0.8775  | -0.8024  |  0.9315  |     0.9210      |    0.3704    |   0.6631   | 0.4753  |
[ 15 /300 ]    | -0.8181  | -0.9692  |  0.9341  |     0.8586      |    0.4234    |   0.5554   | 0.4805  |
[ 16 /300 ]    | -0.7859  | -0.9542  |  0.9360  |     0.8154      |    0.4571    |   0.5626   | 0.5044  |
[ 17 /300 ]    | -0.8153  | -1.0318  |  0.9449  |     0.8602      |    0.4359    |   0.6406   | 0.5188  |
[ 18 /300 ]    | -0.8617  | -1.0638  |  0.9412  |     0.9024      |    0.4676    |   0.6404   | 0.5405  |
[ 19 /300 ]    | -0.8131  | -1.1204  |  0.9490  |     0.8550      |    0.4847    |   0.6382   | 0.5509  |
[ 20 /300 ]    | -0.8176  | -1.1582  |  0.9502  |     0.8574      |    0.4604    |   0.6874   | 0.5515  |
[ 21 /300 ]    | -0.8865  | -1.2330  |  0.9554  |     0.9255      |    0.4774    |   0.6897   | 0.5643  |
[ 22 /300 ]    | -0.8591  | -1.2929  |  0.9580  |     0.9073      |    0.5196    |   0.6456   | 0.5758  |
[ 23 /300 ]    | -0.8387  | -1.3662  |  0.9612  |     0.8734      |    0.5130    |   0.6394   | 0.5692  |
[ 24 /300 ]    | -0.7606  | -1.3308  |  0.9621  |     0.7998      |    0.5163    |   0.6369   | 0.5703  |
[ 25 /300 ]    | -0.8753  | -1.3480  |  0.9634  |     0.9192      |    0.5298    |   0.6403   | 0.5798  |
[ 26 /300 ]    | -0.8433  | -1.3591  |  0.9633  |     0.8802      |    0.5244    |   0.6424   | 0.5774  |
[ 27 /300 ]    | -0.8294  | -1.4118  |  0.9635  |     0.8715      |    0.5105    |   0.6894   | 0.5866  |
[ 28 /300 ]    | -0.8582  | -1.5797  |  0.9687  |     0.8956      |    0.5299    |   0.6867   | 0.5982  |
[ 29 /300 ]    | -0.8253  | -1.5470  |  0.9673  |     0.8665      |    0.4934    |   0.7273   | 0.5879  |
[ 30 /300 ]    | -0.8226  | -1.5786  |  0.9671  |     0.8651      |    0.5277    |   0.6848   | 0.5961  |
[ 31 /300 ]    | -0.8761  | -1.4778  |  0.9693  |     0.9176      |    0.5170    |   0.6911   | 0.5915  |
[ 32 /300 ]    | -0.8145  | -1.6476  |  0.9736  |     0.8558      |    0.5017    |   0.7212   | 0.5918  |
[ 33 /300 ]    | -0.8115  | -1.6541  |  0.9757  |     0.8386      |    0.5272    |   0.6881   | 0.5970  |
[ 34 /300 ]    | -0.7806  | -1.5540  |  0.9736  |     0.8303      |    0.5242    |   0.6930   | 0.5969  |
[ 35 /300 ]    | -0.7505  | -1.7031  |  0.9760  |     0.7853      |    0.5276    |   0.6909   | 0.5983  |
[ 36 /300 ]    | -0.8314  | -1.8134  |  0.9791  |     0.8698      |    0.5355    |   0.6940   | 0.6045  |
[ 37 /300 ]    | -0.8034  | -1.7254  |  0.9743  |     0.8337      |    0.5499    |   0.6921   | 0.6129  |
[ 38 /300 ]    | -0.8284  | -1.7871  |  0.9791  |     0.8641      |    0.5118    |   0.7222   | 0.5990  |
[ 39 /300 ]    | -0.7971  | -1.7776  |  0.9786  |     0.8353      |    0.5661    |   0.6427   | 0.6020  |
[ 40 /300 ]    | -0.7159  | -1.9014  |  0.9792  |     0.7461      |    0.5257    |   0.6957   | 0.5989  |
[ 41 /300 ]    | -0.7312  | -1.7150  |  0.9798  |     0.7644      |    0.5171    |   0.6977   | 0.5940  |
[ 42 /300 ]    | -0.7855  | -1.8456  |  0.9790  |     0.8146      |    0.5328    |   0.7053   | 0.6070  |
[ 43 /300 ]    | -0.8080  | -1.9220  |  0.9811  |     0.8445      |    0.5363    |   0.6990   | 0.6069  |
[ 44 /300 ]    | -0.7661  | -1.9187  |  0.9827  |     0.7989      |    0.5621    |   0.6540   | 0.6045  |
[ 45 /300 ]    | -0.7598  | -1.9486  |  0.9834  |     0.7953      |    0.5240    |   0.6996   | 0.5992  |
[ 46 /300 ]    | -0.7388  | -1.8776  |  0.9826  |     0.7716      |    0.5080    |   0.7362   | 0.6012  |
[ 47 /300 ]    | -0.7167  | -1.8752  |  0.9826  |     0.7515      |    0.5214    |   0.7003   | 0.5977  |
[ 48 /300 ]    | -0.7044  | -1.9681  |  0.9844  |     0.7342      |    0.5177    |   0.7074   | 0.5978  |
[ 49 /300 ]    | -0.7124  | -1.9519  |  0.9844  |     0.7485      |    0.5903    |   0.6541   | 0.6206  |
[ 50 /300 ]    | -0.7736  | -1.9552  |  0.9848  |     0.8061      |    0.5326    |   0.7053   | 0.6069  |
