Namespace(attSize=85, batch_size=1024, bc=False, beta1=0.5, class_embedding='att', classifier_lr=0.001, cls_weight=0.01, consistency_weight=1, critic_iter=5, cuda=True, dataroot='/data0/docker/xingyun/mmcgan/data', dataset='AWA2', drop_rate=0.2, gzsl=True, image_embedding='res101', lambda1=10.0, lr=1e-05, manualSeed=9182, matdataset=True, nclass_all=50, ndh=4096, nepoch=300, netD='', netD_name='MLP_CRITIC', netG='', netG_name='MLP_G', ngh=4096, ngpu=1, njh=170, nrgh=4096, nrgh1=1024, nrgh2=512, nrgh3=256, nrgh4=128, nrh=4096, nrh1=1024, nrh2=512, nrh3=256, nrh4=128, nz=85, outf='./checkpoint/', outname='awa2', preprocessing=True, pretrain_classifier='', print_every=1, r_hl=3, r_iteration=3, r_nz=2048, r_path='/home/xingyun/docker/mmcgan/r_param', r_weight=1, resSize=2048, reverse_iter=5, rg_hl=1, save_every=100, standardization=False, start_epoch=0, syn_num=3000, val_every=1, validation=False, workers=2)
Random Seed:  9182
# of training samples:  23527
MLP_G(
  (fc1): Linear(in_features=170, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=2048)
  (lrelu): LeakyReLU(0.2, inplace)
  (relu): ReLU(inplace)
)
MLP_CRITIC(
  (fc1): Linear(in_features=2133, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=1)
  (lrelu): LeakyReLU(0.2, inplace)
)
MLP_3HL_Dropout_R(
  (fc1): Linear(in_features=2048, out_features=1024)
  (fc2): Linear(in_features=1024, out_features=512)
  (fc3): Linear(in_features=512, out_features=256)
  (fc4): Linear(in_features=256, out_features=85)
  (relu): ReLU(inplace)
  (lrelu): LeakyReLU(0.2, inplace)
  (dropout): Dropout(p=0.2)
)
EPOCH          |  D_cost  |  G_cost  |  R_cost  |  Wasserstein_D  |  ACC_unseen  |  ACC_seen  |    H    |
[ 37 /300 ]    | -1.3363  | -0.3050  |  0.8377  |     1.3843      |    0.2273    |   0.6398   | 0.3355  |
[ 38 /300 ]    | -1.3260  | -0.3051  |  0.8465  |     1.3707      |    0.2477    |   0.4981   | 0.3308  |
[ 39 /300 ]    | -1.3252  | -0.3425  |  0.8499  |     1.3723      |    0.2717    |   0.5083   | 0.3541  |
[ 40 /300 ]    | -1.2881  | -0.3655  |  0.8562  |     1.3340      |    0.2144    |   0.6206   | 0.3187  |
[ 41 /300 ]    | -1.2634  | -0.3743  |  0.8623  |     1.3080      |    0.2905    |   0.4842   | 0.3632  |
[ 42 /300 ]    | -1.2642  | -0.3868  |  0.8690  |     1.3105      |    0.2429    |   0.6066   | 0.3469  |
[ 43 /300 ]    | -1.2385  | -0.4003  |  0.8713  |     1.2827      |    0.2768    |   0.6701   | 0.3918  |
[ 44 /300 ]    | -1.1978  | -0.3957  |  0.8757  |     1.2388      |    0.2992    |   0.5928   | 0.3977  |
[ 45 /300 ]    | -1.1839  | -0.3995  |  0.8821  |     1.2274      |    0.2890    |   0.5875   | 0.3875  |
[ 46 /300 ]    | -1.1752  | -0.4348  |  0.8852  |     1.2157      |    0.2767    |   0.6522   | 0.3885  |
[ 47 /300 ]    | -1.1854  | -0.4136  |  0.8885  |     1.2256      |    0.2823    |   0.6428   | 0.3923  |
[ 48 /300 ]    | -1.1680  | -0.4385  |  0.8917  |     1.2115      |    0.3298    |   0.4223   | 0.3704  |
[ 49 /300 ]    | -1.1507  | -0.4198  |  0.8945  |     1.1931      |    0.2877    |   0.5631   | 0.3808  |
[ 50 /300 ]    | -1.1229  | -0.4578  |  0.8992  |     1.1611      |    0.3194    |   0.6357   | 0.4252  |
[ 51 /300 ]    | -1.0998  | -0.4632  |  0.9004  |     1.1374      |    0.3210    |   0.5473   | 0.4046  |
[ 52 /300 ]    | -1.1270  | -0.4731  |  0.9032  |     1.1652      |    0.3164    |   0.5485   | 0.4013  |
[ 53 /300 ]    | -1.1037  | -0.4603  |  0.9061  |     1.1440      |    0.2875    |   0.6825   | 0.4046  |
[ 54 /300 ]    | -1.1004  | -0.4785  |  0.9077  |     1.1375      |    0.3064    |   0.6763   | 0.4217  |
[ 55 /300 ]    | -1.1037  | -0.4287  |  0.9099  |     1.1419      |    0.3355    |   0.6153   | 0.4343  |
[ 56 /300 ]    | -1.0611  | -0.4596  |  0.9116  |     1.1011      |    0.3581    |   0.5238   | 0.4254  |
[ 57 /300 ]    | -1.0680  | -0.4113  |  0.9145  |     1.1066      |    0.3668    |   0.5244   | 0.4316  |
[ 58 /300 ]    | -1.0907  | -0.4069  |  0.9132  |     1.1314      |    0.3740    |   0.6076   | 0.4630  |
[ 59 /300 ]    | -1.0475  | -0.4300  |  0.9171  |     1.0878      |    0.4059    |   0.5109   | 0.4524  |
[ 60 /300 ]    | -1.0884  | -0.4778  |  0.9191  |     1.1253      |    0.3503    |   0.6033   | 0.4432  |
[ 61 /300 ]    | -1.0537  | -0.4471  |  0.9189  |     1.0949      |    0.3458    |   0.6899   | 0.4607  |
[ 62 /300 ]    | -1.0816  | -0.4491  |  0.9222  |     1.1209      |    0.3498    |   0.6527   | 0.4555  |
[ 63 /300 ]    | -1.0702  | -0.4808  |  0.9229  |     1.1087      |    0.3561    |   0.6437   | 0.4585  |
[ 64 /300 ]    | -1.0923  | -0.5020  |  0.9247  |     1.1328      |    0.3853    |   0.5786   | 0.4626  |
[ 65 /300 ]    | -1.0534  | -0.4602  |  0.9254  |     1.0910      |    0.3824    |   0.6435   | 0.4797  |
[ 66 /300 ]    | -1.0571  | -0.5072  |  0.9276  |     1.0980      |    0.3872    |   0.6409   | 0.4827  |
[ 67 /300 ]    | -1.0520  | -0.4784  |  0.9287  |     1.0935      |    0.3650    |   0.6783   | 0.4746  |
