Namespace(att_size=1024, batch_size=64, bc=False, beta1=0.5, class_embedding='att', classifier_lr=0.001, cls_weight=0.1, consistency_weight=1, critic_iter=5, cuda=True, dataroot='/data0/docker/xingyun/mmcgan/data', dataset='FLO', drop_rate=0.2, gzsl=True, image_embedding='res101', lambda1=10.0, lr=0.0001, manualSeed=806, matdataset=True, nclass_all=102, dis_hu=4096, nepoch=300, netD='', netD_name='MLP_CRITIC', netG='', netG_name='MLP_G', gen_hu=4096, ngpu=1, njh=170, nrgh=4096, nrgh1=1024, nrgh2=512, nrgh3=256, nrgh4=128, nrh=4096, nrh1=1024, nrh2=512, nrh3=256, nrh4=128, nz=1024, outf='./checkpoint/', outname='flowers', preprocessing=True, pretrain_classifier='', print_every=1, r_hl=4, r_iteration=3, r_nz=2048, r_path='/home/xingyun/docker/mmcgan/r_param', r_weight=1, res_size=2048, reverse_iter=5, rg_hl=1, save_every=100, standardization=False, start_epoch=0, syn_num=800, val_every=1, validation=False, workers=2)
Random Seed:  806
# of training samples:  5631
MLP_G(
  (fc1): Linear(in_features=2048, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=2048)
  (lrelu): LeakyReLU(0.2, inplace)
  (relu): ReLU(inplace)
)
MLP_CRITIC(
  (fc1): Linear(in_features=3072, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=1)
  (lrelu): LeakyReLU(0.2, inplace)
)
MLP_4HL_Dropout_R(
  (fc1): Linear(in_features=2048, out_features=1024)
  (fc2): Linear(in_features=1024, out_features=512)
  (fc3): Linear(in_features=512, out_features=256)
  (fc4): Linear(in_features=256, out_features=128)
  (fc5): Linear(in_features=128, out_features=1024)
  (relu): ReLU(inplace)
  (lrelu): LeakyReLU(0.2, inplace)
  (dropout): Dropout(p=0.2)
)
EPOCH          |  D_cost  |  G_cost  |  R_cost  |  Wasserstein_D  |  ACC_unseen  |  ACC_seen  |    H    |
[ 1  /300 ]    | -2.2197  | -0.8408  |  0.7257  |     2.3125      |    0.0245    |   0.2936   | 0.0452  |
[ 2  /300 ]    | -2.5983  | -0.7470  |  0.7336  |     2.7487      |    0.0337    |   0.4173   | 0.0623  |
[ 3  /300 ]    | -2.8854  | -0.5435  |  0.7170  |     3.1035      |    0.0487    |   0.2144   | 0.0794  |
[ 4  /300 ]    | -2.8136  | -0.4943  |  0.7207  |     3.0342      |    0.0591    |   0.3704   | 0.1020  |
[ 5  /300 ]    | -2.8047  | -0.2697  |  0.7198  |     3.0164      |    0.1415    |   0.3290   | 0.1979  |
[ 6  /300 ]    | -2.8707  | -0.1181  |  0.7373  |     3.0960      |    0.2181    |   0.2985   | 0.2520  |
[ 7  /300 ]    | -2.8374  |  0.0654  |  0.7293  |     3.0056      |    0.1803    |   0.5945   | 0.2767  |
[ 8  /300 ]    | -2.7043  |  0.2879  |  0.7352  |     2.8804      |    0.2398    |   0.6314   | 0.3476  |
[ 9  /300 ]    | -2.6218  |  0.3964  |  0.7485  |     2.7857      |    0.2807    |   0.5104   | 0.3622  |
[ 10 /300 ]    | -2.4321  |  0.6352  |  0.7460  |     2.5477      |    0.2947    |   0.6088   | 0.3972  |
[ 11 /300 ]    | -2.4958  |  0.6714  |  0.7413  |     2.6449      |    0.2777    |   0.7290   | 0.4022  |
[ 12 /300 ]    | -2.2626  |  0.8385  |  0.7487  |     2.3910      |    0.3239    |   0.6731   | 0.4374  |
[ 13 /300 ]    | -2.2119  |  1.0761  |  0.7490  |     2.3465      |    0.3198    |   0.7359   | 0.4459  |
[ 14 /300 ]    | -2.1231  |  1.1449  |  0.7547  |     2.2388      |    0.3471    |   0.7169   | 0.4678  |
[ 15 /300 ]    | -2.0682  |  1.2391  |  0.7560  |     2.2159      |    0.3537    |   0.7351   | 0.4776  |
[ 16 /300 ]    | -1.9708  |  1.2471  |  0.7489  |     2.0668      |    0.3611    |   0.7483   | 0.4871  |
[ 17 /300 ]    | -1.9795  |  1.3329  |  0.7548  |     2.0791      |    0.3593    |   0.7292   | 0.4814  |
[ 18 /300 ]    | -2.0131  |  1.2577  |  0.7555  |     2.1085      |    0.3792    |   0.7446   | 0.5025  |
[ 19 /300 ]    | -1.7961  |  1.2944  |  0.7653  |     1.9079      |    0.4018    |   0.7375   | 0.5202  |
[ 20 /300 ]    | -1.7817  |  1.2813  |  0.7663  |     1.8644      |    0.3967    |   0.7500   | 0.5189  |
[ 21 /300 ]    | -1.7563  |  1.1795  |  0.7665  |     1.8393      |    0.3979    |   0.7713   | 0.5250  |
[ 22 /300 ]    | -1.6577  |  1.0498  |  0.7613  |     1.7543      |    0.3983    |   0.7939   | 0.5305  |
[ 23 /300 ]    | -1.6961  |  0.8637  |  0.7638  |     1.7820      |    0.4281    |   0.7608   | 0.5479  |
[ 24 /300 ]    | -1.4998  |  0.8465  |  0.7660  |     1.5694      |    0.4296    |   0.7004   | 0.5325  |
[ 25 /300 ]    | -1.5119  |  0.7478  |  0.7701  |     1.5790      |    0.4119    |   0.8024   | 0.5443  |
