Namespace(att_size=85, batch_size=1024, bc=False, beta1=0.5, class_embedding='att', classifier_lr=0.001, cls_weight=0.01, consistency_weight=1, critic_iter=5, cuda=True, dataroot='/data0/docker/xingyun/mmcgan/data', dataset='AWA1', drop_rate=0.2, gzsl=True, image_embedding='res101', lambda1=10.0, lr=1e-05, manualSeed=9182, matdataset=True, nclass_all=50, dis_hu=4096, nepoch=300, netD='', netD_name='MLP_CRITIC', netG='', netG_name='MLP_G', gen_hu=4096, ngpu=1, njh=170, nrgh=4096, nrgh1=1024, nrgh2=512, nrgh3=256, nrgh4=128, nrh=4096, nrh1=1024, nrh2=512, nrh3=256, nrh4=128, nz=85, outf='./checkpoint/', outname='awa', preprocessing=True, pretrain_classifier='', print_every=1, r_hl=4, r_iteration=3, r_nz=2048, r_path='/home/xingyun/docker/mmcgan/r_param', r_weight=1, res_size=2048, reverse_iter=5, rg_hl=1, save_every=100, standardization=False, start_epoch=0, syn_num=2800, val_every=1, validation=False, workers=2)
Random Seed:  9182
# of training samples:  19832
MLP_G(
  (fc1): Linear(in_features=170, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=2048)
  (lrelu): LeakyReLU(0.2, inplace)
  (relu): ReLU(inplace)
)
MLP_CRITIC(
  (fc1): Linear(in_features=2133, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=1)
  (lrelu): LeakyReLU(0.2, inplace)
)
MLP_4HL_Dropout_R(
  (fc1): Linear(in_features=2048, out_features=1024)
  (fc2): Linear(in_features=1024, out_features=512)
  (fc3): Linear(in_features=512, out_features=256)
  (fc4): Linear(in_features=256, out_features=128)
  (fc5): Linear(in_features=128, out_features=85)
  (relu): ReLU(inplace)
  (lrelu): LeakyReLU(0.2, inplace)
  (dropout): Dropout(p=0.2)
)
EPOCH          |  D_cost  |  G_cost  |  R_cost  |  Wasserstein_D  |  ACC_unseen  |  ACC_seen  |    H    |
[ 1  /300 ]    | -1.1901  |  1.4289  |  0.5899  |     1.2378      |    0.0260    |   0.4965   | 0.0493  |
[ 2  /300 ]    | -0.7211  |  0.8812  |  0.6547  |     0.7364      |    0.1024    |   0.3123   | 0.1542  |
[ 3  /300 ]    | -0.2823  |  0.4976  |  0.6929  |     0.2847      |    0.1042    |   0.4966   | 0.1723  |
[ 4  /300 ]    | -0.1562  |  0.2401  |  0.7159  |     0.1584      |    0.0604    |   0.5109   | 0.1080  |
[ 5  /300 ]    | -0.2443  | -0.0000  |  0.7285  |     0.2463      |    0.0799    |   0.2690   | 0.1232  |
[ 6  /300 ]    | -0.4244  | -0.1635  |  0.7446  |     0.4279      |    0.1189    |   0.2694   | 0.1650  |
[ 7  /300 ]    | -0.6589  | -0.1965  |  0.7498  |     0.6679      |    0.1130    |   0.2889   | 0.1624  |
[ 8  /300 ]    | -0.8160  | -0.1679  |  0.7529  |     0.8354      |    0.1261    |   0.5244   | 0.2033  |
[ 9  /300 ]    | -0.9667  | -0.1324  |  0.7599  |     1.0070      |    0.1554    |   0.2488   | 0.1913  |
[ 10 /300 ]    | -1.1232  | -0.0796  |  0.7633  |     1.1786      |    0.1292    |   0.2311   | 0.1657  |
[ 11 /300 ]    | -1.2791  | -0.0412  |  0.7687  |     1.3539      |    0.0754    |   0.5024   | 0.1311  |
[ 12 /300 ]    | -1.4583  | -0.0072  |  0.7745  |     1.5512      |    0.0937    |   0.2186   | 0.1312  |
[ 13 /300 ]    | -1.6207  |  0.0902  |  0.7771  |     1.7221      |    0.1003    |   0.5859   | 0.1712  |
[ 14 /300 ]    | -1.7316  |  0.1483  |  0.7742  |     1.8448      |    0.1507    |   0.4803   | 0.2295  |
[ 15 /300 ]    | -1.8083  |  0.1758  |  0.7818  |     1.9187      |    0.0975    |   0.4853   | 0.1624  |
