Namespace(attSize=85, batch_size=512, bc=False, beta1=0.5, class_embedding='att', classifier_lr=0.001, cls_weight=0.01, consistency_weight=1, critic_iter=5, cuda=True, dataroot='/data0/docker/xingyun/mmcgan/data', dataset='AWA1', drop_rate=0.2, gzsl=True, image_embedding='res101', lambda1=10.0, lr=1e-05, manualSeed=9182, matdataset=True, nclass_all=50, ndh=4096, nepoch=300, netD='', netD_name='MLP_CRITIC', netG='', netG_name='MLP_G', ngh=4096, ngpu=1, njh=170, nrgh=4096, nrgh1=1024, nrgh2=512, nrgh3=256, nrgh4=128, nrh=4096, nrh1=1024, nrh2=512, nrh3=256, nrh4=128, nz=85, outf='./checkpoint/', outname='awa', preprocessing=True, pretrain_classifier='', print_every=1, r_hl=4, r_iteration=3, r_nz=2048, r_path='/home/xingyun/docker/mmcgan/r_param', r_weight=1, resSize=2048, reverse_iter=5, rg_hl=1, save_every=100, standardization=False, start_epoch=0, syn_num=3200, val_every=1, validation=False, workers=2)
Random Seed:  9182
# of training samples:  19832
MLP_G(
  (fc1): Linear(in_features=170, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=2048)
  (lrelu): LeakyReLU(0.2, inplace)
  (relu): ReLU(inplace)
)
MLP_CRITIC(
  (fc1): Linear(in_features=2133, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=1)
  (lrelu): LeakyReLU(0.2, inplace)
)
MLP_4HL_Dropout_R(
  (fc1): Linear(in_features=2048, out_features=1024)
  (fc2): Linear(in_features=1024, out_features=512)
  (fc3): Linear(in_features=512, out_features=256)
  (fc4): Linear(in_features=256, out_features=128)
  (fc5): Linear(in_features=128, out_features=85)
  (relu): ReLU(inplace)
  (lrelu): LeakyReLU(0.2, inplace)
  (dropout): Dropout(p=0.2)
)
EPOCH          |  D_cost  |  G_cost  |  R_cost  |  Wasserstein_D  |  ACC_unseen  |  ACC_seen  |    H    |
[ 37 /300 ]    | -0.9515  | -0.4492  |  0.8930  |     0.9851      |    0.3708    |   0.6516   | 0.4726  |
[ 38 /300 ]    | -0.8918  | -0.4579  |  0.8982  |     0.9258      |    0.3802    |   0.5880   | 0.4618  |
[ 39 /300 ]    | -0.9002  | -0.4353  |  0.8978  |     0.9321      |    0.3874    |   0.5793   | 0.4643  |
[ 40 /300 ]    | -0.9297  | -0.4600  |  0.9018  |     0.9628      |    0.3752    |   0.6142   | 0.4658  |
[ 41 /300 ]    | -0.9100  | -0.4296  |  0.9006  |     0.9422      |    0.3883    |   0.6630   | 0.4898  |
[ 42 /300 ]    | -0.9263  | -0.4310  |  0.9069  |     0.9599      |    0.3928    |   0.6050   | 0.4763  |
[ 43 /300 ]    | -0.8978  | -0.4128  |  0.9080  |     0.9339      |    0.4179    |   0.6079   | 0.4953  |
[ 44 /300 ]    | -0.8818  | -0.4553  |  0.9093  |     0.9137      |    0.4110    |   0.6535   | 0.5047  |
[ 45 /300 ]    | -0.8727  | -0.4678  |  0.9167  |     0.9031      |    0.4147    |   0.6260   | 0.4989  |
[ 46 /300 ]    | -0.8930  | -0.4810  |  0.9187  |     0.9278      |    0.4598    |   0.5945   | 0.5185  |
[ 47 /300 ]    | -0.8839  | -0.5168  |  0.9184  |     0.9156      |    0.4402    |   0.6174   | 0.5140  |
[ 48 /300 ]    | -0.8988  | -0.4653  |  0.9222  |     0.9328      |    0.4410    |   0.6165   | 0.5142  |
[ 49 /300 ]    | -0.8794  | -0.4761  |  0.9225  |     0.9119      |    0.4446    |   0.6201   | 0.5179  |
[ 50 /300 ]    | -0.8518  | -0.4639  |  0.9259  |     0.8865      |    0.4254    |   0.6404   | 0.5112  |
[ 51 /300 ]    | -0.8700  | -0.5079  |  0.9255  |     0.9063      |    0.4460    |   0.6469   | 0.5280  |
[ 52 /300 ]    | -0.8735  | -0.4888  |  0.9298  |     0.9102      |    0.4459    |   0.6066   | 0.5140  |
[ 53 /300 ]    | -0.8761  | -0.4535  |  0.9297  |     0.9151      |    0.4420    |   0.6664   | 0.5315  |
[ 54 /300 ]    | -0.8589  | -0.4931  |  0.9309  |     0.8985      |    0.4597    |   0.6367   | 0.5339  |
[ 55 /300 ]    | -0.8884  | -0.4867  |  0.9308  |     0.9260      |    0.4601    |   0.6381   | 0.5347  |
[ 56 /300 ]    | -0.8717  | -0.4757  |  0.9336  |     0.9093      |    0.4314    |   0.6574   | 0.5209  |
[ 57 /300 ]    | -0.8848  | -0.4247  |  0.9361  |     0.9255      |    0.4616    |   0.6302   | 0.5329  |
[ 58 /300 ]    | -0.9115  | -0.5298  |  0.9376  |     0.9518      |    0.4509    |   0.6702   | 0.5391  |
[ 59 /300 ]    | -0.8705  | -0.4904  |  0.9382  |     0.9143      |    0.4711    |   0.6314   | 0.5396  |
[ 60 /300 ]    | -0.8699  | -0.4792  |  0.9383  |     0.9096      |    0.4602    |   0.6697   | 0.5455  |
[ 61 /300 ]    | -0.8808  | -0.4850  |  0.9414  |     0.9224      |    0.4660    |   0.6521   | 0.5436  |
[ 62 /300 ]    | -0.8920  | -0.5058  |  0.9425  |     0.9301      |    0.4844    |   0.6039   | 0.5376  |
[ 63 /300 ]    | -0.9094  | -0.5279  |  0.9430  |     0.9533      |    0.4998    |   0.6247   | 0.5553  |
[ 64 /300 ]    | -0.8750  | -0.5774  |  0.9450  |     0.9189      |    0.4654    |   0.6755   | 0.5511  |
[ 65 /300 ]    | -0.8744  | -0.5587  |  0.9447  |     0.9167      |    0.5024    |   0.6290   | 0.5586  |
[ 66 /300 ]    | -0.8690  | -0.5215  |  0.9455  |     0.9094      |    0.4869    |   0.6548   | 0.5585  |
[ 67 /300 ]    | -0.8882  | -0.6219  |  0.9471  |     0.9339      |    0.4786    |   0.6742   | 0.5598  |
[ 68 /300 ]    | -0.8755  | -0.5818  |  0.9466  |     0.9175      |    0.4953    |   0.6596   | 0.5658  |
[ 69 /300 ]    | -0.8513  | -0.6042  |  0.9489  |     0.8930      |    0.4809    |   0.6915   | 0.5673  |
[ 70 /300 ]    | -0.8782  | -0.6193  |  0.9493  |     0.9223      |    0.5000    |   0.6531   | 0.5664  |
[ 71 /300 ]    | -0.8907  | -0.6431  |  0.9508  |     0.9331      |    0.5176    |   0.6549   | 0.5782  |
[ 72 /300 ]    | -0.9062  | -0.5692  |  0.9528  |     0.9536      |    0.5081    |   0.6733   | 0.5792  |
[ 73 /300 ]    | -0.8721  | -0.6382  |  0.9539  |     0.9102      |    0.5296    |   0.6399   | 0.5795  |
