Namespace(att_size=85, batch_size=128, bc=False, beta1=0.5, class_embedding='att', classifier_lr=0.001, cls_weight=0.01, consistency_weight=1, critic_iter=5, cuda=True, dataroot='/data0/docker/xingyun/mmcgan/data', dataset='AWA1', drop_rate=0.2, gzsl=True, image_embedding='res101', lambda1=10.0, lr=1e-05, manualSeed=9182, matdataset=True, nclass_all=50, dis_hu=4096, nepoch=300, netD='', netD_name='MLP_CRITIC', netG='', netG_name='MLP_G', gen_hu=4096, ngpu=1, njh=170, nrgh=4096, nrgh1=1024, nrgh2=512, nrgh3=256, nrgh4=128, nrh=4096, nrh1=1024, nrh2=512, nrh3=256, nrh4=128, nz=85, outf='./checkpoint/', outname='awa', preprocessing=True, pretrain_classifier='', print_every=1, r_hl=4, r_iteration=3, r_nz=2048, r_path='/home/xingyun/docker/mmcgan/r_param', r_weight=1, res_size=2048, reverse_iter=5, rg_hl=1, save_every=100, standardization=False, start_epoch=0, syn_num=3200, val_every=1, validation=False, workers=2)
Random Seed:  9182
# of training samples:  19832
MLP_G(
  (fc1): Linear(in_features=170, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=2048)
  (lrelu): LeakyReLU(0.2, inplace)
  (relu): ReLU(inplace)
)
MLP_CRITIC(
  (fc1): Linear(in_features=2133, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=1)
  (lrelu): LeakyReLU(0.2, inplace)
)
MLP_4HL_Dropout_R(
  (fc1): Linear(in_features=2048, out_features=1024)
  (fc2): Linear(in_features=1024, out_features=512)
  (fc3): Linear(in_features=512, out_features=256)
  (fc4): Linear(in_features=256, out_features=128)
  (fc5): Linear(in_features=128, out_features=85)
  (relu): ReLU(inplace)
  (lrelu): LeakyReLU(0.2, inplace)
  (dropout): Dropout(p=0.2)
)
EPOCH          |  D_cost  |  G_cost  |  R_cost  |  Wasserstein_D  |  ACC_unseen  |  ACC_seen  |    H    |
[ 37 /300 ]    | -0.7943  | -1.1145  |  0.9674  |     0.8349      |    0.5526    |   0.6936   | 0.6151  |
[ 38 /300 ]    | -0.7694  | -1.1125  |  0.9688  |     0.7998      |    0.5827    |   0.6535   | 0.6161  |
[ 39 /300 ]    | -0.7770  | -1.0825  |  0.9713  |     0.8139      |    0.5511    |   0.7122   | 0.6214  |
[ 40 /300 ]    | -0.7841  | -1.2158  |  0.9718  |     0.8130      |    0.5637    |   0.6792   | 0.6161  |
[ 41 /300 ]    | -0.8209  | -1.1736  |  0.9729  |     0.8611      |    0.5525    |   0.7054   | 0.6197  |
[ 42 /300 ]    | -0.7603  | -1.1786  |  0.9706  |     0.7955      |    0.5480    |   0.7048   | 0.6166  |
[ 43 /300 ]    | -0.7870  | -1.1563  |  0.9722  |     0.8236      |    0.5779    |   0.6631   | 0.6176  |
[ 44 /300 ]    | -0.8028  | -1.2652  |  0.9736  |     0.8362      |    0.5888    |   0.6414   | 0.6140  |
[ 45 /300 ]    | -0.8015  | -1.2769  |  0.9749  |     0.8390      |    0.5628    |   0.6872   | 0.6188  |
[ 46 /300 ]    | -0.7302  | -1.2782  |  0.9772  |     0.7601      |    0.5802    |   0.6704   | 0.6220  |
[ 47 /300 ]    | -0.7786  | -1.3166  |  0.9754  |     0.8104      |    0.5632    |   0.6887   | 0.6197  |
[ 48 /300 ]    | -0.7925  | -1.2579  |  0.9786  |     0.8270      |    0.5696    |   0.6780   | 0.6191  |
[ 49 /300 ]    | -0.7830  | -1.2835  |  0.9768  |     0.8171      |    0.5736    |   0.6765   | 0.6208  |
[ 50 /300 ]    | -0.7592  | -1.2818  |  0.9766  |     0.7954      |    0.5725    |   0.6775   | 0.6206  |
[ 51 /300 ]    | -0.7331  | -1.3142  |  0.9783  |     0.7665      |    0.5626    |   0.6810   | 0.6161  |
[ 52 /300 ]    | -0.7116  | -1.3815  |  0.9808  |     0.7465      |    0.5849    |   0.6539   | 0.6175  |
[ 53 /300 ]    | -0.7576  | -1.3324  |  0.9810  |     0.7925      |    0.5839    |   0.6508   | 0.6155  |
[ 54 /300 ]    | -0.7492  | -1.3446  |  0.9806  |     0.7863      |    0.5595    |   0.6823   | 0.6148  |
[ 55 /300 ]    | -0.7566  | -1.3959  |  0.9822  |     0.7884      |    0.5762    |   0.6577   | 0.6142  |
[ 56 /300 ]    | -0.8184  | -1.4683  |  0.9823  |     0.8590      |    0.5822    |   0.6572   | 0.6174  |
[ 57 /300 ]    | -0.7699  | -1.4036  |  0.9814  |     0.8100      |    0.5720    |   0.6598   | 0.6128  |
[ 58 /300 ]    | -0.7471  | -1.4218  |  0.9803  |     0.7867      |    0.5769    |   0.6590   | 0.6152  |
[ 59 /300 ]    | -0.7418  | -1.4637  |  0.9845  |     0.7769      |    0.5384    |   0.6841   | 0.6026  |
[ 60 /300 ]    | -0.7373  | -1.4480  |  0.9828  |     0.7678      |    0.5596    |   0.6589   | 0.6052  |
[ 61 /300 ]    | -0.7191  | -1.5056  |  0.9832  |     0.7542      |    0.5651    |   0.6603   | 0.6090  |
[ 62 /300 ]    | -0.7517  | -1.4488  |  0.9840  |     0.7874      |    0.5590    |   0.6605   | 0.6055  |
[ 63 /300 ]    | -0.8013  | -1.4457  |  0.9841  |     0.8429      |    0.5486    |   0.6642   | 0.6009  |
[ 64 /300 ]    | -0.8408  | -1.5270  |  0.9827  |     0.8789      |    0.5601    |   0.6356   | 0.5954  |
[ 65 /300 ]    | -0.7051  | -1.6170  |  0.9852  |     0.7341      |    0.5657    |   0.6365   | 0.5990  |
[ 66 /300 ]    | -0.7523  | -1.5319  |  0.9860  |     0.7928      |    0.5757    |   0.6342   | 0.6035  |
[ 67 /300 ]    | -0.8182  | -1.5476  |  0.9865  |     0.8562      |    0.5625    |   0.6383   | 0.5980  |
[ 68 /300 ]    | -0.7390  | -1.5722  |  0.9851  |     0.7705      |    0.5546    |   0.6378   | 0.5933  |
[ 69 /300 ]    | -0.7626  | -1.5337  |  0.9863  |     0.7930      |    0.5513    |   0.6355   | 0.5904  |
[ 70 /300 ]    | -0.7007  | -1.6154  |  0.9867  |     0.7350      |    0.5324    |   0.6691   | 0.5930  |
[ 71 /300 ]    | -0.7685  | -1.5212  |  0.9866  |     0.8056      |    0.5308    |   0.6431   | 0.5816  |
[ 72 /300 ]    | -0.7445  | -1.6339  |  0.9872  |     0.7868      |    0.5644    |   0.6048   | 0.5839  |
[ 73 /300 ]    | -0.6922  | -1.6326  |  0.9868  |     0.7272      |    0.5339    |   0.6430   | 0.5834  |
[ 74 /300 ]    | -0.7759  | -1.6660  |  0.9877  |     0.8202      |    0.5255    |   0.6405   | 0.5773  |
[ 75 /300 ]    | -0.7210  | -1.5997  |  0.9875  |     0.7527      |    0.5598    |   0.6107   | 0.5842  |
[ 76 /300 ]    | -0.7325  | -1.5679  |  0.9875  |     0.7822      |    0.5290    |   0.6488   | 0.5828  |
[ 77 /300 ]    | -0.7506  | -1.6495  |  0.9890  |     0.7904      |    0.5564    |   0.6115   | 0.5827  |
[ 78 /300 ]    | -0.7627  | -1.5961  |  0.9882  |     0.8018      |    0.5268    |   0.6457   | 0.5802  |
[ 79 /300 ]    | -0.7514  | -1.7015  |  0.9887  |     0.7863      |    0.5241    |   0.6477   | 0.5794  |
[ 80 /300 ]    | -0.7449  | -1.6099  |  0.9893  |     0.7749      |    0.5523    |   0.6128   | 0.5809  |
[ 81 /300 ]    | -0.7312  | -1.6299  |  0.9882  |     0.7718      |    0.5398    |   0.6135   | 0.5743  |
[ 82 /300 ]    | -0.7195  | -1.6177  |  0.9881  |     0.7608      |    0.5313    |   0.6449   | 0.5826  |
[ 83 /300 ]    | -0.7665  | -1.6725  |  0.9891  |     0.7999      |    0.5203    |   0.6480   | 0.5772  |
[ 84 /300 ]    | -0.7229  | -1.6176  |  0.9886  |     0.7573      |    0.5192    |   0.6524   | 0.5782  |
[ 85 /300 ]    | -0.7517  | -1.6060  |  0.9895  |     0.7905      |    0.5343    |   0.6138   | 0.5713  |
[ 86 /300 ]    | -0.7089  | -1.6427  |  0.9898  |     0.7465      |    0.5228    |   0.6503   | 0.5796  |
[ 87 /300 ]    | -0.7537  | -1.7101  |  0.9900  |     0.7878      |    0.5087    |   0.6501   | 0.5707  |
[ 88 /300 ]    | -0.7380  | -1.6526  |  0.9886  |     0.7815      |    0.5318    |   0.6185   | 0.5719  |
[ 89 /300 ]    | -0.7685  | -1.6218  |  0.9891  |     0.8050      |    0.5145    |   0.6471   | 0.5732  |
[ 90 /300 ]    | -0.8014  | -1.6624  |  0.9901  |     0.8406      |    0.5083    |   0.6560   | 0.5728  |
[ 91 /300 ]    | -0.7897  | -1.7233  |  0.9903  |     0.8374      |    0.5112    |   0.6559   | 0.5746  |
[ 92 /300 ]    | -0.7708  | -1.6665  |  0.9902  |     0.8067      |    0.5317    |   0.6198   | 0.5724  |
[ 93 /300 ]    | -0.8188  | -1.6850  |  0.9895  |     0.8638      |    0.5440    |   0.6209   | 0.5799  |
[ 94 /300 ]    | -0.7276  | -1.6469  |  0.9897  |     0.7690      |    0.5375    |   0.6212   | 0.5764  |
[ 95 /300 ]    | -0.7410  | -1.6712  |  0.9900  |     0.7870      |    0.5342    |   0.6205   | 0.5741  |
[ 96 /300 ]    | -0.7694  | -1.6062  |  0.9898  |     0.8119      |    0.5220    |   0.6217   | 0.5675  |
[ 97 /300 ]    | -0.7471  | -1.7587  |  0.9898  |     0.7813      |    0.5104    |   0.6548   | 0.5737  |
[ 98 /300 ]    | -0.7150  | -1.6946  |  0.9906  |     0.7462      |    0.5106    |   0.6529   | 0.5730  |
[ 99 /300 ]    | -0.7513  | -1.7709  |  0.9897  |     0.7892      |    0.5308    |   0.6204   | 0.5721  |
[100 /300 ]    | -0.7454  | -1.7295  |  0.9909  |     0.7909      |    0.5102    |   0.6550   | 0.5736  |
[101 /300 ]    | -0.7780  | -1.8000  |  0.9913  |     0.8135      |    0.5284    |   0.6285   | 0.5741  |
[102 /300 ]    | -0.7908  | -1.6697  |  0.9916  |     0.8290      |    0.5238    |   0.6260   | 0.5704  |
[103 /300 ]    | -0.7721  | -1.7038  |  0.9907  |     0.8217      |    0.4993    |   0.6632   | 0.5697  |
[104 /300 ]    | -0.7570  | -1.7380  |  0.9912  |     0.8049      |    0.5133    |   0.6259   | 0.5640  |
[105 /300 ]    | -0.7609  | -1.7343  |  0.9918  |     0.8053      |    0.5219    |   0.6208   | 0.5671  |
[106 /300 ]    | -0.7772  | -1.6207  |  0.9917  |     0.8162      |    0.5244    |   0.6240   | 0.5699  |
[107 /300 ]    | -0.7502  | -1.6841  |  0.9925  |     0.7995      |    0.5260    |   0.6220   | 0.5700  |
[108 /300 ]    | -0.7409  | -1.7031  |  0.9916  |     0.7860      |    0.5134    |   0.6331   | 0.5670  |
[109 /300 ]    | -0.7670  | -1.7232  |  0.9916  |     0.8097      |    0.5601    |   0.5894   | 0.5744  |
[110 /300 ]    | -0.7536  | -1.7585  |  0.9917  |     0.7993      |    0.5334    |   0.6274   | 0.5766  |
[111 /300 ]    | -0.7531  | -1.7430  |  0.9916  |     0.8006      |    0.5256    |   0.6249   | 0.5710  |
[112 /300 ]    | -0.7212  | -1.6341  |  0.9917  |     0.7671      |    0.5268    |   0.6249   | 0.5717  |
[113 /300 ]    | -0.7801  | -1.7141  |  0.9920  |     0.8335      |    0.5101    |   0.6370   | 0.5665  |
[114 /300 ]    | -0.7613  | -1.6983  |  0.9922  |     0.8128      |    0.5426    |   0.5951   | 0.5677  |
[115 /300 ]    | -0.7387  | -1.8160  |  0.9924  |     0.7768      |    0.5179    |   0.6399   | 0.5725  |
[116 /300 ]    | -0.7586  | -1.7893  |  0.9931  |     0.8064      |    0.5206    |   0.6290   | 0.5697  |
[117 /300 ]    | -0.7683  | -1.7001  |  0.9914  |     0.8015      |    0.5037    |   0.6305   | 0.5600  |
[118 /300 ]    | -0.7203  | -1.7368  |  0.9919  |     0.7495      |    0.5040    |   0.6348   | 0.5619  |
[119 /300 ]    | -0.7725  | -1.7938  |  0.9930  |     0.8091      |    0.5143    |   0.6399   | 0.5703  |
[120 /300 ]    | -0.7473  | -1.7886  |  0.9934  |     0.7852      |    0.5171    |   0.6300   | 0.5680  |
[121 /300 ]    | -0.6852  | -1.7816  |  0.9931  |     0.7234      |    0.5065    |   0.6297   | 0.5614  |
[122 /300 ]    | -0.7872  | -1.7937  |  0.9925  |     0.8355      |    0.5294    |   0.5902   | 0.5582  |
[123 /300 ]    | -0.7972  | -1.7928  |  0.9929  |     0.8358      |    0.5175    |   0.6389   | 0.5718  |
[124 /300 ]    | -0.7538  | -1.8019  |  0.9925  |     0.8024      |    0.5444    |   0.6012   | 0.5714  |
[125 /300 ]    | -0.7929  | -1.7577  |  0.9926  |     0.8383      |    0.5116    |   0.6334   | 0.5660  |
[126 /300 ]    | -0.7432  | -1.7758  |  0.9921  |     0.7887      |    0.5087    |   0.6384   | 0.5662  |
[127 /300 ]    | -0.7543  | -1.7984  |  0.9935  |     0.7876      |    0.5371    |   0.5959   | 0.5650  |
[128 /300 ]    | -0.7910  | -1.8388  |  0.9936  |     0.8432      |    0.5080    |   0.6358   | 0.5648  |
[129 /300 ]    | -0.7610  | -1.7018  |  0.9929  |     0.8068      |    0.5234    |   0.6404   | 0.5760  |
[130 /300 ]    | -0.7804  | -1.7313  |  0.9936  |     0.8274      |    0.5148    |   0.6386   | 0.5701  |
[131 /300 ]    | -0.7426  | -1.8055  |  0.9936  |     0.7810      |    0.5150    |   0.6380   | 0.5699  |
[132 /300 ]    | -0.7558  | -1.7724  |  0.9933  |     0.7978      |    0.5085    |   0.6409   | 0.5671  |
[133 /300 ]    | -0.7715  | -1.8167  |  0.9930  |     0.8193      |    0.5062    |   0.6388   | 0.5648  |
