Namespace(attSize=64, batch_size=512, bc=False, beta1=0.5, class_embedding='att', classifier_lr=0.001, cls_weight=0.01, consistency_weight=1, critic_iter=5, cuda=True, dataroot='/data0/docker/xingyun/mmcgan/data', dataset='APY', drop_rate=0.2, gzsl=True, image_embedding='res101', lambda1=10.0, lr=1e-05, manualSeed=1995, matdataset=True, nclass_all=32, ndh=4096, nepoch=300, netD='', netD_name='MLP_CRITIC', netG='', netG_name='MLP_G', ngh=4096, ngpu=1, nrh=1024, nrh1=1024, nrh2=521, nrh3=256, nrh4=128, nz=64, outf='./checkpoint/', outname='apy', preprocessing=True, pretrain_classifier='', print_every=1, r_hl=1, r_iteration=3, r_nz=2048, r_path='/home/xingyun/docker/mmcgan/r_param', r_weight=1, resSize=2048, reverse_iter=5, save_every=100, standardization=False, start_epoch=0, syn_num=1000, val_every=1, validation=False, workers=2)
Random Seed:  1995
# of training samples:  5932
MLP_G(
  (fc1): Linear(in_features=128, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=2048)
  (lrelu): LeakyReLU(0.2, inplace)
  (relu): ReLU(inplace)
)
MLP_CRITIC(
  (fc1): Linear(in_features=2112, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=1)
  (lrelu): LeakyReLU(0.2, inplace)
)
MLP_1HL_Dropout_R(
  (fc1): Linear(in_features=2048, out_features=1024)
  (fc2): Linear(in_features=1024, out_features=64)
  (lrelu): LeakyReLU(0.2, inplace)
  (relu): ReLU(inplace)
  (dropout): Dropout(p=0.2)
)
EPOCH          |  D_cost  |  G_cost  |  R_cost  |  Wasserstein_D  |  ACC_unseen  |  ACC_seen  |    H    |
[ 39 /300 ]    | -2.2323  |  0.2594  |  0.9026  |     2.3594      |    0.0980    |   0.4124   | 0.1584  |
[ 40 /300 ]    | -2.1907  |  0.2286  |  0.9057  |     2.3149      |    0.0980    |   0.3931   | 0.1569  |
[ 41 /300 ]    | -2.2321  |  0.2205  |  0.9054  |     2.3475      |    0.0960    |   0.4119   | 0.1557  |
[ 42 /300 ]    | -2.1904  |  0.2200  |  0.9120  |     2.3132      |    0.1146    |   0.4017   | 0.1783  |
[ 43 /300 ]    | -2.2012  |  0.1779  |  0.9080  |     2.3253      |    0.1010    |   0.4017   | 0.1614  |
[ 44 /300 ]    | -2.1268  |  0.1618  |  0.9185  |     2.2412      |    0.1109    |   0.3983   | 0.1735  |
[ 45 /300 ]    | -2.1288  |  0.1298  |  0.9177  |     2.2430      |    0.1124    |   0.4102   | 0.1764  |
[ 46 /300 ]    | -2.1105  |  0.1073  |  0.9224  |     2.2147      |    0.1206    |   0.3779   | 0.1828  |
[ 47 /300 ]    | -2.0589  |  0.0780  |  0.9213  |     2.1633      |    0.1471    |   0.3631   | 0.2094  |
[ 48 /300 ]    | -2.0328  |  0.0428  |  0.9272  |     2.1331      |    0.1246    |   0.3618   | 0.1854  |
[ 49 /300 ]    | -2.0445  |  0.0183  |  0.9212  |     2.1489      |    0.0991    |   0.3410   | 0.1536  |
[ 50 /300 ]    | -1.9781  |  0.0120  |  0.9256  |     2.0775      |    0.1483    |   0.3641   | 0.2108  |
[ 51 /300 ]    | -1.9490  | -0.0080  |  0.9285  |     2.0416      |    0.1388    |   0.3415   | 0.1974  |
[ 52 /300 ]    | -1.9232  | -0.0475  |  0.9317  |     2.0153      |    0.1182    |   0.3369   | 0.1751  |
[ 53 /300 ]    | -1.8905  | -0.0722  |  0.9347  |     1.9777      |    0.1909    |   0.3244   | 0.2403  |
[ 54 /300 ]    | -1.8529  | -0.1113  |  0.9327  |     1.9422      |    0.1707    |   0.3128   | 0.2209  |
[ 55 /300 ]    | -1.8453  | -0.1127  |  0.9374  |     1.9310      |    0.1788    |   0.3062   | 0.2257  |
[ 56 /300 ]    | -1.8340  | -0.1383  |  0.9385  |     1.9124      |    0.1459    |   0.5112   | 0.2270  |
[ 57 /300 ]    | -1.8147  | -0.1672  |  0.9327  |     1.8886      |    0.1467    |   0.4949   | 0.2263  |
[ 58 /300 ]    | -1.7718  | -0.2091  |  0.9323  |     1.8471      |    0.1482    |   0.4966   | 0.2283  |
[ 59 /300 ]    | -1.7161  | -0.2161  |  0.9380  |     1.7894      |    0.1628    |   0.4884   | 0.2442  |
[ 60 /300 ]    | -1.6752  | -0.2497  |  0.9413  |     1.7443      |    0.1930    |   0.2804   | 0.2286  |
[ 61 /300 ]    | -1.6775  | -0.2868  |  0.9423  |     1.7444      |    0.2028    |   0.4694   | 0.2833  |
[ 62 /300 ]    | -1.6455  | -0.3097  |  0.9372  |     1.7136      |    0.2050    |   0.4502   | 0.2817  |
[ 63 /300 ]    | -1.5891  | -0.3149  |  0.9385  |     1.6559      |    0.1595    |   0.4644   | 0.2374  |
[ 64 /300 ]    | -1.5665  | -0.3359  |  0.9405  |     1.6290      |    0.1675    |   0.4489   | 0.2440  |
[ 65 /300 ]    | -1.5104  | -0.3541  |  0.9445  |     1.5691      |    0.1716    |   0.4521   | 0.2487  |
[ 66 /300 ]    | -1.5236  | -0.3712  |  0.9409  |     1.5835      |    0.1783    |   0.5853   | 0.2734  |
[ 67 /300 ]    | -1.5039  | -0.4131  |  0.9407  |     1.5632      |    0.1526    |   0.5663   | 0.2404  |
[ 68 /300 ]    | -1.4655  | -0.4446  |  0.9439  |     1.5171      |    0.2076    |   0.4521   | 0.2845  |
[ 69 /300 ]    | -1.4329  | -0.4706  |  0.9405  |     1.4903      |    0.2412    |   0.4362   | 0.3107  |
[ 70 /300 ]    | -1.3974  | -0.4868  |  0.9458  |     1.4479      |    0.2052    |   0.5575   | 0.3000  |
[ 71 /300 ]    | -1.3790  | -0.5238  |  0.9428  |     1.4278      |    0.2419    |   0.4144   | 0.3055  |
[ 72 /300 ]    | -1.3393  | -0.5059  |  0.9477  |     1.3881      |    0.1984    |   0.5461   | 0.2910  |
[ 73 /300 ]    | -1.3625  | -0.5415  |  0.9437  |     1.4113      |    0.2087    |   0.5430   | 0.3015  |
[ 74 /300 ]    | -1.3197  | -0.5796  |  0.9441  |     1.3665      |    0.1979    |   0.5231   | 0.2872  |
[ 75 /300 ]    | -1.2828  | -0.5675  |  0.9480  |     1.3269      |    0.2500    |   0.3979   | 0.3070  |
[ 76 /300 ]    | -1.2884  | -0.5972  |  0.9464  |     1.3308      |    0.1667    |   0.5152   | 0.2518  |
[ 77 /300 ]    | -1.2414  | -0.6151  |  0.9470  |     1.2850      |    0.2617    |   0.3933   | 0.3143  |
[ 78 /300 ]    | -1.2421  | -0.6182  |  0.9464  |     1.2848      |    0.2570    |   0.3789   | 0.3063  |
[ 79 /300 ]    | -1.2664  | -0.6712  |  0.9453  |     1.3078      |    0.2297    |   0.5051   | 0.3158  |
[ 80 /300 ]    | -1.2529  | -0.6597  |  0.9486  |     1.2940      |    0.2410    |   0.5168   | 0.3287  |
[ 81 /300 ]    | -1.1818  | -0.6841  |  0.9505  |     1.2207      |    0.2309    |   0.5111   | 0.3181  |
[ 82 /300 ]    | -1.1988  | -0.6872  |  0.9471  |     1.2387      |    0.2591    |   0.5316   | 0.3484  |
[ 83 /300 ]    | -1.2043  | -0.7291  |  0.9447  |     1.2478      |    0.2104    |   0.5024   | 0.2966  |
[ 84 /300 ]    | -1.1424  | -0.7058  |  0.9534  |     1.1851      |    0.2039    |   0.5019   | 0.2900  |
[ 85 /300 ]    | -1.1732  | -0.7180  |  0.9464  |     1.2157      |    0.2343    |   0.5847   | 0.3346  |
[ 86 /300 ]    | -1.2016  | -0.7389  |  0.9471  |     1.2459      |    0.2243    |   0.6413   | 0.3323  |
[ 87 /300 ]    | -1.1499  | -0.7757  |  0.9487  |     1.1903      |    0.2421    |   0.4809   | 0.3220  |
[ 88 /300 ]    | -1.1936  | -0.7365  |  0.9507  |     1.2356      |    0.2213    |   0.4876   | 0.3044  |
[ 89 /300 ]    | -1.1079  | -0.7516  |  0.9515  |     1.1493      |    0.1971    |   0.6790   | 0.3056  |
[ 90 /300 ]    | -1.1307  | -0.7529  |  0.9537  |     1.1695      |    0.1896    |   0.6854   | 0.2970  |
[ 91 /300 ]    | -1.1510  | -0.7749  |  0.9510  |     1.1909      |    0.2214    |   0.4907   | 0.3051  |
[ 92 /300 ]    | -1.1215  | -0.7861  |  0.9462  |     1.1608      |    0.2069    |   0.4854   | 0.2901  |
[ 93 /300 ]    | -1.1128  | -0.7967  |  0.9539  |     1.1524      |    0.2352    |   0.4804   | 0.3158  |
[ 94 /300 ]    | -1.1151  | -0.8197  |  0.9498  |     1.1543      |    0.2209    |   0.6684   | 0.3320  |
[ 95 /300 ]    | -1.1346  | -0.7926  |  0.9571  |     1.1760      |    0.2744    |   0.4788   | 0.3489  |
[ 96 /300 ]    | -1.1064  | -0.7980  |  0.9469  |     1.1467      |    0.2347    |   0.6254   | 0.3413  |
