Namespace(att_size=312, batch_size=512, bc=False, beta1=0.5, class_embedding='att', classifier_lr=0.001, cls_weight=0.01, consistency_weight=1, critic_iter=5, cuda=True, dataroot='/data0/docker/xingyun/mmcgan/data', dataset='CUB', drop_rate=0.2, gzsl=True, image_embedding='res101', lambda1=10.0, lr=0.0001, manualSeed=3483, matdataset=True, nclass_all=200, dis_hu=4096, nepoch=300, netD='', netD_name='MLP_CRITIC', netG='', netG_name='MLP_G', gen_hu=4096, ngpu=1, njh=170, nrgh=4096, nrgh1=1024, nrgh2=512, nrgh3=256, nrgh4=128, nrh=4096, nrh1=1024, nrh2=512, nrh3=256, nrh4=128, nz=312, outf='./checkpoint/', outname='cub', preprocessing=True, pretrain_classifier='', print_every=1, r_hl=3, r_iteration=3, r_nz=2048, r_path='/home/xingyun/docker/mmcgan/r_param', r_weight=1, res_size=2048, reverse_iter=5, rg_hl=1, save_every=100, standardization=False, start_epoch=0, syn_num=500, val_every=1, validation=False, workers=2)
Random Seed:  3483
# of training samples:  7057
MLP_G(
  (fc1): Linear(in_features=624, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=2048)
  (lrelu): LeakyReLU(0.2, inplace)
  (relu): ReLU(inplace)
)
MLP_CRITIC(
  (fc1): Linear(in_features=2360, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=1)
  (lrelu): LeakyReLU(0.2, inplace)
)
MLP_3HL_Dropout_R(
  (fc1): Linear(in_features=2048, out_features=1024)
  (fc2): Linear(in_features=1024, out_features=512)
  (fc3): Linear(in_features=512, out_features=256)
  (fc4): Linear(in_features=256, out_features=312)
  (relu): ReLU(inplace)
  (lrelu): LeakyReLU(0.2, inplace)
  (dropout): Dropout(p=0.2)
)
EPOCH          |  D_cost  |  G_cost  |  R_cost  |  Wasserstein_D  |  ACC_unseen  |  ACC_seen  |    H    |
[ 64 /300 ]    | -1.0860  | -0.7944  |  0.9409  |     1.1272      |    0.3812    |   0.5532   | 0.4513  |
[ 65 /300 ]    | -1.0704  | -0.8378  |  0.9440  |     1.1082      |    0.3999    |   0.5288   | 0.4554  |
[ 66 /300 ]    | -1.0484  | -0.8110  |  0.9425  |     1.0875      |    0.3975    |   0.5505   | 0.4617  |
[ 67 /300 ]    | -1.0612  | -0.9124  |  0.9454  |     1.0935      |    0.4112    |   0.5155   | 0.4575  |
[ 68 /300 ]    | -1.0549  | -1.0271  |  0.9446  |     1.0934      |    0.4045    |   0.5325   | 0.4597  |
[ 69 /300 ]    | -1.0675  | -1.0587  |  0.9470  |     1.1080      |    0.3688    |   0.5786   | 0.4505  |
[ 70 /300 ]    | -1.0559  | -1.0509  |  0.9448  |     1.1042      |    0.3927    |   0.5499   | 0.4582  |
[ 71 /300 ]    | -1.0532  | -1.0615  |  0.9475  |     1.0910      |    0.4133    |   0.5126   | 0.4576  |
[ 72 /300 ]    | -1.0121  | -1.0691  |  0.9495  |     1.0456      |    0.4125    |   0.5236   | 0.4614  |
[ 73 /300 ]    | -1.0233  | -0.9271  |  0.9475  |     1.0621      |    0.4371    |   0.5032   | 0.4678  |
[ 74 /300 ]    | -1.0401  | -1.0512  |  0.9482  |     1.0780      |    0.4068    |   0.5412   | 0.4645  |
[ 75 /300 ]    | -1.0295  | -0.9941  |  0.9486  |     1.0727      |    0.4103    |   0.5455   | 0.4683  |
[ 76 /300 ]    | -1.0234  | -0.9454  |  0.9494  |     1.0614      |    0.4138    |   0.5359   | 0.4670  |
[ 77 /300 ]    | -1.0223  | -1.1771  |  0.9512  |     1.0615      |    0.3993    |   0.5398   | 0.4591  |
[ 78 /300 ]    | -1.0304  | -1.3071  |  0.9512  |     1.0715      |    0.4196    |   0.5257   | 0.4667  |
[ 79 /300 ]    | -1.0337  | -1.2396  |  0.9523  |     1.0735      |    0.4180    |   0.5388   | 0.4708  |
[ 80 /300 ]    | -1.0168  | -1.3488  |  0.9507  |     1.0585      |    0.4205    |   0.5139   | 0.4625  |
[ 81 /300 ]    | -1.0209  | -1.3973  |  0.9514  |     1.0712      |    0.4199    |   0.5225   | 0.4656  |
[ 82 /300 ]    | -0.9914  | -1.4322  |  0.9528  |     1.0326      |    0.4125    |   0.5236   | 0.4615  |
[ 83 /300 ]    | -1.0480  | -1.4045  |  0.9530  |     1.0970      |    0.4214    |   0.5352   | 0.4716  |
[ 84 /300 ]    | -1.0560  | -1.3424  |  0.9538  |     1.0962      |    0.4239    |   0.5374   | 0.4740  |
[ 85 /300 ]    | -1.0145  | -1.6831  |  0.9560  |     1.0548      |    0.3919    |   0.5701   | 0.4645  |
[ 86 /300 ]    | -0.9744  | -1.4859  |  0.9550  |     1.0130      |    0.4176    |   0.5334   | 0.4685  |
[ 87 /300 ]    | -1.0135  | -1.5161  |  0.9560  |     1.0509      |    0.4167    |   0.5234   | 0.4640  |
[ 88 /300 ]    | -0.9992  | -1.6666  |  0.9557  |     1.0335      |    0.4094    |   0.5489   | 0.4690  |
[ 89 /300 ]    | -1.0192  | -1.5970  |  0.9556  |     1.0574      |    0.4116    |   0.5486   | 0.4703  |
[ 90 /300 ]    | -1.0164  | -1.7862  |  0.9580  |     1.0579      |    0.4163    |   0.5369   | 0.4690  |
[ 91 /300 ]    | -1.0272  | -1.8216  |  0.9574  |     1.0716      |    0.4327    |   0.5102   | 0.4683  |
[ 92 /300 ]    | -0.9963  | -1.6938  |  0.9586  |     1.0316      |    0.4133    |   0.5417   | 0.4688  |
[ 93 /300 ]    | -0.9943  | -1.6095  |  0.9579  |     1.0305      |    0.4123    |   0.5619   | 0.4756  |
[ 94 /300 ]    | -1.0352  | -1.8283  |  0.9592  |     1.0759      |    0.4341    |   0.5033   | 0.4661  |
[ 95 /300 ]    | -1.0292  | -1.8847  |  0.9596  |     1.0622      |    0.4133    |   0.5535   | 0.4732  |
[ 96 /300 ]    | -0.9883  | -1.5677  |  0.9592  |     1.0302      |    0.4173    |   0.5568   | 0.4771  |
[ 97 /300 ]    | -0.9785  | -1.9462  |  0.9589  |     1.0182      |    0.4089    |   0.5534   | 0.4703  |
[ 98 /300 ]    | -0.9827  | -1.8730  |  0.9601  |     1.0206      |    0.4033    |   0.5828   | 0.4767  |
[ 99 /300 ]    | -1.0107  | -1.9644  |  0.9619  |     1.0526      |    0.4216    |   0.5411   | 0.4739  |
[100 /300 ]    | -0.9688  | -1.9260  |  0.9610  |     1.0033      |    0.4312    |   0.5371   | 0.4784  |
[101 /300 ]    | -0.9756  | -1.9491  |  0.9610  |     1.0192      |    0.4160    |   0.5442   | 0.4716  |
[102 /300 ]    | -0.9564  | -1.8985  |  0.9620  |     1.0049      |    0.3997    |   0.5650   | 0.4682  |
[103 /300 ]    | -0.9905  | -2.1604  |  0.9625  |     1.0309      |    0.4184    |   0.5669   | 0.4815  |
[104 /300 ]    | -0.9991  | -2.0386  |  0.9615  |     1.0420      |    0.4155    |   0.5610   | 0.4774  |
[105 /300 ]    | -0.9973  | -2.1448  |  0.9626  |     1.0347      |    0.4073    |   0.5552   | 0.4699  |
[106 /300 ]    | -1.0004  | -2.1840  |  0.9634  |     1.0369      |    0.4085    |   0.5531   | 0.4699  |
[107 /300 ]    | -1.0054  | -2.2683  |  0.9643  |     1.0473      |    0.4068    |   0.5552   | 0.4695  |
[108 /300 ]    | -0.9691  | -2.1013  |  0.9633  |     1.0062      |    0.3942    |   0.5877   | 0.4719  |
[109 /300 ]    | -0.9637  | -2.2091  |  0.9636  |     1.0049      |    0.4205    |   0.5478   | 0.4758  |
[110 /300 ]    | -1.0115  | -2.4215  |  0.9639  |     1.0437      |    0.4182    |   0.5557   | 0.4773  |
[111 /300 ]    | -0.9811  | -2.1750  |  0.9645  |     1.0339      |    0.4123    |   0.5543   | 0.4729  |
[112 /300 ]    | -0.9780  | -2.3910  |  0.9650  |     1.0199      |    0.4083    |   0.5877   | 0.4818  |
[113 /300 ]    | -1.0105  | -2.3940  |  0.9651  |     1.0484      |    0.4331    |   0.5396   | 0.4805  |
[114 /300 ]    | -1.0106  | -2.3318  |  0.9653  |     1.0514      |    0.4004    |   0.5773   | 0.4728  |
[115 /300 ]    | -0.9994  | -2.4729  |  0.9664  |     1.0362      |    0.4182    |   0.5474   | 0.4742  |
[116 /300 ]    | -0.9965  | -2.4707  |  0.9664  |     1.0339      |    0.4182    |   0.5823   | 0.4868  |
[117 /300 ]    | -0.9827  | -2.3717  |  0.9658  |     1.0186      |    0.4074    |   0.5736   | 0.4764  |
[118 /300 ]    | -1.0261  | -2.6087  |  0.9672  |     1.0616      |    0.4127    |   0.5531   | 0.4727  |
[119 /300 ]    | -0.9691  | -2.3742  |  0.9675  |     1.0050      |    0.4024    |   0.5954   | 0.4802  |
[120 /300 ]    | -0.9903  | -2.5315  |  0.9658  |     1.0340      |    0.4253    |   0.5623   | 0.4843  |
[121 /300 ]    | -0.9834  | -2.3820  |  0.9661  |     1.0254      |    0.4490    |   0.5016   | 0.4739  |
[122 /300 ]    | -0.9818  | -2.5515  |  0.9676  |     1.0221      |    0.4344    |   0.5463   | 0.4840  |
[123 /300 ]    | -1.0037  | -2.4015  |  0.9675  |     1.0447      |    0.4312    |   0.5526   | 0.4844  |
[124 /300 ]    | -0.9624  | -2.4837  |  0.9670  |     1.0018      |    0.4568    |   0.5157   | 0.4845  |
[125 /300 ]    | -0.9933  | -2.6228  |  0.9683  |     1.0315      |    0.4089    |   0.5919   | 0.4837  |
[126 /300 ]    | -0.9702  | -2.6614  |  0.9684  |     1.0155      |    0.4375    |   0.5385   | 0.4828  |
[127 /300 ]    | -0.9746  | -2.5888  |  0.9690  |     1.0085      |    0.4261    |   0.5546   | 0.4819  |
[128 /300 ]    | -0.9759  | -2.6686  |  0.9699  |     1.0176      |    0.4187    |   0.5722   | 0.4836  |
[129 /300 ]    | -1.0136  | -2.6520  |  0.9691  |     1.0525      |    0.4267    |   0.5686   | 0.4875  |
[130 /300 ]    | -0.9629  | -2.7024  |  0.9701  |     0.9952      |    0.4147    |   0.5841   | 0.4851  |
[131 /300 ]    | -0.9855  | -2.8267  |  0.9692  |     1.0257      |    0.4396    |   0.5441   | 0.4863  |
[132 /300 ]    | -1.0092  | -2.6295  |  0.9698  |     1.0580      |    0.4247    |   0.5634   | 0.4843  |
[133 /300 ]    | -0.9833  | -2.7263  |  0.9708  |     1.0200      |    0.4523    |   0.5409   | 0.4927  |
[134 /300 ]    | -0.9386  | -2.8777  |  0.9706  |     0.9779      |    0.4393    |   0.5511   | 0.4889  |
[135 /300 ]    | -0.9889  | -2.6809  |  0.9695  |     1.0313      |    0.4301    |   0.5659   | 0.4888  |
[136 /300 ]    | -0.9860  | -2.8228  |  0.9705  |     1.0197      |    0.4373    |   0.5624   | 0.4920  |
[137 /300 ]    | -0.9971  | -2.9748  |  0.9716  |     1.0416      |    0.4533    |   0.5261   | 0.4870  |
[138 /300 ]    | -0.9795  | -2.8596  |  0.9719  |     1.0148      |    0.4470    |   0.5497   | 0.4931  |
[139 /300 ]    | -0.9705  | -2.6818  |  0.9708  |     1.0126      |    0.4351    |   0.5730   | 0.4946  |
[140 /300 ]    | -0.9543  | -2.7578  |  0.9712  |     0.9871      |    0.4370    |   0.5653   | 0.4930  |
[141 /300 ]    | -0.9484  | -2.8404  |  0.9708  |     0.9963      |    0.4411    |   0.5640   | 0.4950  |
[142 /300 ]    | -0.9591  | -2.7356  |  0.9721  |     0.9981      |    0.4234    |   0.5759   | 0.4880  |
[143 /300 ]    | -0.9961  | -2.9550  |  0.9719  |     1.0453      |    0.4754    |   0.5154   | 0.4946  |
[144 /300 ]    | -1.0219  | -2.9431  |  0.9722  |     1.0670      |    0.4460    |   0.5464   | 0.4911  |
[145 /300 ]    | -0.9777  | -3.0241  |  0.9721  |     1.0214      |    0.4569    |   0.5328   | 0.4920  |
[146 /300 ]    | -0.9912  | -2.8237  |  0.9718  |     1.0257      |    0.4290    |   0.5716   | 0.4901  |
[147 /300 ]    | -0.9625  | -2.7512  |  0.9730  |     1.0005      |    0.4441    |   0.5558   | 0.4937  |
[148 /300 ]    | -0.9731  | -2.9165  |  0.9732  |     1.0142      |    0.4468    |   0.5663   | 0.4995  |
[149 /300 ]    | -1.0135  | -2.9368  |  0.9733  |     1.0593      |    0.4657    |   0.5288   | 0.4953  |
[150 /300 ]    | -0.9010  | -2.6807  |  0.9736  |     0.9400      |    0.4458    |   0.5599   | 0.4964  |
[151 /300 ]    | -0.9485  | -2.9186  |  0.9733  |     0.9950      |    0.4349    |   0.5606   | 0.4898  |
[152 /300 ]    | -0.9585  | -2.8418  |  0.9734  |     0.9889      |    0.4454    |   0.5487   | 0.4917  |
[153 /300 ]    | -0.9482  | -2.9070  |  0.9744  |     0.9909      |    0.4494    |   0.5655   | 0.5008  |
[154 /300 ]    | -1.0151  | -3.0416  |  0.9740  |     1.0492      |    0.4457    |   0.5599   | 0.4963  |
[155 /300 ]    | -0.9542  | -2.9983  |  0.9742  |     0.9913      |    0.4506    |   0.5597   | 0.4993  |
[156 /300 ]    | -0.9819  | -3.1167  |  0.9743  |     1.0300      |    0.4564    |   0.5530   | 0.5000  |
[157 /300 ]    | -0.9730  | -3.1064  |  0.9737  |     1.0165      |    0.4375    |   0.5704   | 0.4952  |
[158 /300 ]    | -1.0387  | -3.1330  |  0.9748  |     1.0865      |    0.4517    |   0.5553   | 0.4981  |
[159 /300 ]    | -0.9449  | -3.0772  |  0.9755  |     0.9841      |    0.4330    |   0.5770   | 0.4947  |
[160 /300 ]    | -0.9907  | -3.0777  |  0.9755  |     1.0369      |    0.4370    |   0.5829   | 0.4995  |
[161 /300 ]    | -0.9710  | -3.0558  |  0.9752  |     1.0191      |    0.4468    |   0.5584   | 0.4964  |
[162 /300 ]    | -0.9711  | -3.1177  |  0.9757  |     1.0069      |    0.4406    |   0.5722   | 0.4979  |
[163 /300 ]    | -0.9025  | -3.0449  |  0.9760  |     0.9363      |    0.4356    |   0.5751   | 0.4957  |
[164 /300 ]    | -0.9612  | -2.8696  |  0.9762  |     1.0059      |    0.4738    |   0.5376   | 0.5037  |
[165 /300 ]    | -0.9385  | -3.1017  |  0.9755  |     0.9708      |    0.4587    |   0.5466   | 0.4988  |
[166 /300 ]    | -0.9770  | -3.1454  |  0.9754  |     1.0149      |    0.4420    |   0.5733   | 0.4992  |
[167 /300 ]    | -0.9665  | -3.0920  |  0.9765  |     1.0148      |    0.4409    |   0.5748   | 0.4990  |
[168 /300 ]    | -0.9887  | -3.1828  |  0.9763  |     1.0285      |    0.4637    |   0.5404   | 0.4991  |
[169 /300 ]    | -0.9707  | -3.0482  |  0.9763  |     1.0108      |    0.4363    |   0.5747   | 0.4961  |
[170 /300 ]    | -0.9409  | -2.8989  |  0.9765  |     0.9748      |    0.4381    |   0.5883   | 0.5022  |
[171 /300 ]    | -1.0206  | -3.1116  |  0.9764  |     1.0630      |    0.4433    |   0.5794   | 0.5023  |
[172 /300 ]    | -0.9552  | -2.9671  |  0.9766  |     0.9928      |    0.4330    |   0.5931   | 0.5006  |
