Namespace(attSize=312, batch_size=512, bc=False, beta1=0.5, class_embedding='att', classifier_lr=0.001, cls_weight=0.01, consistency_weight=1, critic_iter=5, cuda=True, dataroot='/data0/docker/xingyun/mmcgan/data', dataset='CUB', drop_rate=0.2, gzsl=True, image_embedding='res101', lambda1=10.0, lr=0.0001, manualSeed=3483, matdataset=True, nclass_all=200, ndh=4096, nepoch=300, netD='', netD_name='MLP_CRITIC', netG='', netG_name='MLP_G', ngh=4096, ngpu=1, njh=170, nrgh=4096, nrgh1=1024, nrgh2=512, nrgh3=256, nrgh4=128, nrh=4096, nrh1=1024, nrh2=512, nrh3=256, nrh4=128, nz=312, outf='./checkpoint/', outname='cub', preprocessing=True, pretrain_classifier='', print_every=1, r_hl=4, r_iteration=3, r_nz=2048, r_path='/home/xingyun/docker/mmcgan/r_param', r_weight=1, resSize=2048, reverse_iter=5, rg_hl=1, save_every=100, standardization=False, start_epoch=0, syn_num=500, val_every=1, validation=False, workers=2)
Random Seed:  3483
# of training samples:  7057
MLP_G(
  (fc1): Linear(in_features=624, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=2048)
  (lrelu): LeakyReLU(0.2, inplace)
  (relu): ReLU(inplace)
)
MLP_CRITIC(
  (fc1): Linear(in_features=2360, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=1)
  (lrelu): LeakyReLU(0.2, inplace)
)
MLP_4HL_Dropout_R(
  (fc1): Linear(in_features=2048, out_features=1024)
  (fc2): Linear(in_features=1024, out_features=512)
  (fc3): Linear(in_features=512, out_features=256)
  (fc4): Linear(in_features=256, out_features=128)
  (fc5): Linear(in_features=128, out_features=312)
  (relu): ReLU(inplace)
  (lrelu): LeakyReLU(0.2, inplace)
  (dropout): Dropout(p=0.2)
)
EPOCH          |  D_cost  |  G_cost  |  R_cost  |  Wasserstein_D  |  ACC_unseen  |  ACC_seen  |    H    |
[ 37 /300 ]    | -1.1884  | -0.2210  |  0.8976  |     1.2256      |    0.3162    |   0.5340   | 0.3972  |
[ 38 /300 ]    | -1.1913  | -0.3076  |  0.9028  |     1.2456      |    0.3381    |   0.5330   | 0.4137  |
[ 39 /300 ]    | -1.1587  | -0.3231  |  0.9007  |     1.2039      |    0.3457    |   0.5264   | 0.4174  |
[ 40 /300 ]    | -1.1574  | -0.2136  |  0.9039  |     1.1977      |    0.3409    |   0.5425   | 0.4187  |
[ 41 /300 ]    | -1.1574  | -0.3888  |  0.9067  |     1.2024      |    0.3483    |   0.5322   | 0.4210  |
[ 42 /300 ]    | -1.1848  | -0.3276  |  0.9072  |     1.2308      |    0.3515    |   0.5345   | 0.4241  |
[ 43 /300 ]    | -1.1564  | -0.3125  |  0.9092  |     1.1992      |    0.3464    |   0.5288   | 0.4186  |
[ 44 /300 ]    | -1.1385  | -0.3427  |  0.9114  |     1.1885      |    0.3452    |   0.5517   | 0.4247  |
[ 45 /300 ]    | -1.1673  | -0.4210  |  0.9112  |     1.2183      |    0.3487    |   0.5712   | 0.4331  |
[ 46 /300 ]    | -1.1427  | -0.4387  |  0.9134  |     1.1793      |    0.3576    |   0.5234   | 0.4249  |
[ 47 /300 ]    | -1.1089  | -0.4559  |  0.9121  |     1.1529      |    0.3660    |   0.5369   | 0.4353  |
[ 48 /300 ]    | -1.1380  | -0.3793  |  0.9156  |     1.1810      |    0.3382    |   0.5860   | 0.4289  |
[ 49 /300 ]    | -1.1237  | -0.2592  |  0.9158  |     1.1637      |    0.3476    |   0.5696   | 0.4317  |
[ 50 /300 ]    | -1.0980  | -0.3329  |  0.9174  |     1.1455      |    0.3718    |   0.5180   | 0.4329  |
[ 51 /300 ]    | -1.1032  | -0.4415  |  0.9169  |     1.1450      |    0.3576    |   0.5458   | 0.4321  |
[ 52 /300 ]    | -1.0906  | -0.5020  |  0.9185  |     1.1297      |    0.3765    |   0.5460   | 0.4457  |
[ 53 /300 ]    | -1.1038  | -0.4322  |  0.9211  |     1.1455      |    0.3704    |   0.5416   | 0.4399  |
[ 54 /300 ]    | -1.1149  | -0.5548  |  0.9215  |     1.1571      |    0.3718    |   0.5437   | 0.4416  |
[ 55 /300 ]    | -1.0942  | -0.5107  |  0.9218  |     1.1338      |    0.3788    |   0.5451   | 0.4470  |
[ 56 /300 ]    | -1.0853  | -0.5226  |  0.9252  |     1.1329      |    0.3698    |   0.5401   | 0.4390  |
[ 57 /300 ]    | -1.0954  | -0.4825  |  0.9248  |     1.1361      |    0.3671    |   0.5594   | 0.4433  |
[ 58 /300 ]    | -1.0826  | -0.5277  |  0.9265  |     1.1203      |    0.3939    |   0.4927   | 0.4378  |
[ 59 /300 ]    | -1.0487  | -0.5292  |  0.9258  |     1.0869      |    0.3760    |   0.5413   | 0.4438  |
[ 60 /300 ]    | -1.0615  | -0.6003  |  0.9265  |     1.1034      |    0.3913    |   0.5278   | 0.4494  |
[ 61 /300 ]    | -1.0938  | -0.5647  |  0.9312  |     1.1368      |    0.3749    |   0.5616   | 0.4497  |
[ 62 /300 ]    | -1.0715  | -0.5823  |  0.9314  |     1.1124      |    0.3786    |   0.5703   | 0.4551  |
[ 63 /300 ]    | -1.0667  | -0.6066  |  0.9309  |     1.1029      |    0.3989    |   0.5245   | 0.4532  |
[ 64 /300 ]    | -1.0662  | -0.5226  |  0.9317  |     1.1055      |    0.3868    |   0.5556   | 0.4561  |
[ 65 /300 ]    | -1.0759  | -0.7015  |  0.9306  |     1.1212      |    0.3892    |   0.5458   | 0.4544  |
[ 66 /300 ]    | -1.0592  | -0.7000  |  0.9334  |     1.1073      |    0.3923    |   0.5304   | 0.4510  |
[ 67 /300 ]    | -1.0944  | -0.7671  |  0.9350  |     1.1342      |    0.3825    |   0.5544   | 0.4527  |
[ 68 /300 ]    | -1.0680  | -0.9579  |  0.9324  |     1.1114      |    0.3947    |   0.5463   | 0.4583  |
[ 69 /300 ]    | -1.0581  | -0.8117  |  0.9357  |     1.0989      |    0.4039    |   0.5427   | 0.4631  |
[ 70 /300 ]    | -1.0688  | -0.8547  |  0.9366  |     1.1165      |    0.3904    |   0.5501   | 0.4567  |
[ 71 /300 ]    | -1.0251  | -0.8678  |  0.9383  |     1.0688      |    0.4097    |   0.5528   | 0.4706  |
[ 72 /300 ]    | -1.0446  | -0.9097  |  0.9384  |     1.0857      |    0.3902    |   0.5623   | 0.4607  |
[ 73 /300 ]    | -1.0647  | -0.9014  |  0.9377  |     1.1111      |    0.4043    |   0.5546   | 0.4676  |
[ 74 /300 ]    | -1.0392  | -0.9790  |  0.9387  |     1.0790      |    0.4158    |   0.5315   | 0.4666  |
[ 75 /300 ]    | -1.0251  | -0.8054  |  0.9402  |     1.0699      |    0.3773    |   0.5769   | 0.4563  |
[ 76 /300 ]    | -1.0554  | -0.8511  |  0.9390  |     1.0994      |    0.3910    |   0.5699   | 0.4638  |
[ 77 /300 ]    | -1.0664  | -0.9498  |  0.9416  |     1.1104      |    0.3931    |   0.5654   | 0.4638  |
[ 78 /300 ]    | -1.0230  | -1.0579  |  0.9413  |     1.0650      |    0.3944    |   0.5713   | 0.4666  |
[ 79 /300 ]    | -1.0399  | -0.9360  |  0.9416  |     1.0769      |    0.4063    |   0.5548   | 0.4691  |
[ 80 /300 ]    | -1.0290  | -1.0144  |  0.9424  |     1.0703      |    0.4149    |   0.5443   | 0.4709  |
[ 81 /300 ]    | -1.0104  | -1.0728  |  0.9428  |     1.0506      |    0.4202    |   0.5562   | 0.4788  |
[ 82 /300 ]    | -1.0338  | -1.0305  |  0.9434  |     1.0835      |    0.4165    |   0.5413   | 0.4708  |
[ 83 /300 ]    | -1.0164  | -1.1139  |  0.9441  |     1.0563      |    0.3999    |   0.5626   | 0.4675  |
[ 84 /300 ]    | -1.0331  | -1.1649  |  0.9457  |     1.0666      |    0.4135    |   0.5365   | 0.4670  |
[ 85 /300 ]    | -1.0240  | -1.3401  |  0.9438  |     1.0616      |    0.4008    |   0.5673   | 0.4697  |
[ 86 /300 ]    | -1.0269  | -1.1726  |  0.9458  |     1.0653      |    0.4185    |   0.5271   | 0.4666  |
[ 87 /300 ]    | -1.0011  | -1.1936  |  0.9456  |     1.0365      |    0.4314    |   0.5267   | 0.4743  |
[ 88 /300 ]    | -1.0114  | -1.1734  |  0.9464  |     1.0630      |    0.3996    |   0.5833   | 0.4743  |
[ 89 /300 ]    | -1.0353  | -1.1791  |  0.9476  |     1.0733      |    0.3976    |   0.5733   | 0.4696  |
[ 90 /300 ]    | -1.0326  | -1.3607  |  0.9482  |     1.0676      |    0.4065    |   0.5590   | 0.4707  |
[ 91 /300 ]    | -1.0161  | -1.3313  |  0.9469  |     1.0491      |    0.4234    |   0.5405   | 0.4749  |
[ 92 /300 ]    | -1.0141  | -1.4179  |  0.9473  |     1.0546      |    0.4262    |   0.5353   | 0.4746  |
[ 93 /300 ]    | -0.9861  | -1.3565  |  0.9476  |     1.0308      |    0.4275    |   0.5411   | 0.4776  |
[ 94 /300 ]    | -1.0061  | -1.4599  |  0.9496  |     1.0433      |    0.3997    |   0.5696   | 0.4697  |
[ 95 /300 ]    | -0.9886  | -1.3209  |  0.9480  |     1.0236      |    0.4130    |   0.5596   | 0.4752  |
[ 96 /300 ]    | -0.9981  | -1.4545  |  0.9499  |     1.0379      |    0.4235    |   0.5373   | 0.4736  |
[ 97 /300 ]    | -0.9827  | -1.6232  |  0.9500  |     1.0237      |    0.4117    |   0.5599   | 0.4745  |
[ 98 /300 ]    | -1.0363  | -1.5794  |  0.9504  |     1.0770      |    0.3997    |   0.5817   | 0.4739  |
[ 99 /300 ]    | -0.9975  | -1.5123  |  0.9515  |     1.0302      |    0.4298    |   0.5344   | 0.4764  |
[100 /300 ]    | -1.0247  | -1.6136  |  0.9516  |     1.0640      |    0.4311    |   0.5246   | 0.4733  |
[101 /300 ]    | -1.0256  | -1.7079  |  0.9517  |     1.0700      |    0.4142    |   0.5549   | 0.4744  |
[102 /300 ]    | -1.0012  | -1.6206  |  0.9527  |     1.0439      |    0.4179    |   0.5602   | 0.4787  |
[103 /300 ]    | -1.0216  | -1.6625  |  0.9516  |     1.0623      |    0.4282    |   0.5182   | 0.4689  |
[104 /300 ]    | -1.0238  | -1.7564  |  0.9537  |     1.0597      |    0.4323    |   0.5392   | 0.4799  |
[105 /300 ]    | -1.0097  | -1.7569  |  0.9541  |     1.0537      |    0.4333    |   0.5275   | 0.4758  |
[106 /300 ]    | -0.9671  | -1.6834  |  0.9530  |     1.0064      |    0.4038    |   0.5617   | 0.4699  |
[107 /300 ]    | -0.9808  | -1.6885  |  0.9550  |     1.0182      |    0.4101    |   0.5607   | 0.4737  |
[108 /300 ]    | -0.9670  | -1.7967  |  0.9554  |     1.0030      |    0.4453    |   0.5049   | 0.4732  |
[109 /300 ]    | -1.0305  | -1.7723  |  0.9548  |     1.0667      |    0.4309    |   0.5302   | 0.4754  |
[110 /300 ]    | -1.0007  | -1.7223  |  0.9554  |     1.0435      |    0.4208    |   0.5463   | 0.4754  |
[111 /300 ]    | -0.9678  | -1.8839  |  0.9547  |     1.0085      |    0.4582    |   0.4954   | 0.4761  |
[112 /300 ]    | -1.0150  | -1.7522  |  0.9553  |     1.0564      |    0.4224    |   0.5408   | 0.4743  |
[113 /300 ]    | -0.9699  | -1.7260  |  0.9563  |     1.0080      |    0.4094    |   0.5644   | 0.4746  |
[114 /300 ]    | -0.9910  | -1.7400  |  0.9566  |     1.0291      |    0.4407    |   0.5331   | 0.4826  |
[115 /300 ]    | -0.9786  | -1.7174  |  0.9577  |     1.0246      |    0.4151    |   0.5555   | 0.4751  |
[116 /300 ]    | -1.0255  | -1.8606  |  0.9579  |     1.0738      |    0.4176    |   0.5571   | 0.4774  |
[117 /300 ]    | -0.9926  | -1.9830  |  0.9572  |     1.0332      |    0.4230    |   0.5399   | 0.4744  |
[118 /300 ]    | -1.0099  | -2.0104  |  0.9573  |     1.0494      |    0.4196    |   0.5585   | 0.4792  |
[119 /300 ]    | -0.9910  | -1.7984  |  0.9581  |     1.0297      |    0.4149    |   0.5641   | 0.4781  |
[120 /300 ]    | -0.9888  | -1.9659  |  0.9570  |     1.0347      |    0.4218    |   0.5664   | 0.4835  |
[121 /300 ]    | -0.9664  | -1.9870  |  0.9591  |     1.0014      |    0.4402    |   0.5469   | 0.4878  |
[122 /300 ]    | -0.9929  | -1.9674  |  0.9580  |     1.0274      |    0.4256    |   0.5653   | 0.4856  |
[123 /300 ]    | -1.0124  | -2.0441  |  0.9575  |     1.0592      |    0.4203    |   0.5661   | 0.4824  |
[124 /300 ]    | -0.9777  | -1.9138  |  0.9592  |     1.0155      |    0.4167    |   0.5817   | 0.4855  |
[125 /300 ]    | -1.0240  | -2.2712  |  0.9594  |     1.0648      |    0.4450    |   0.5359   | 0.4863  |
[126 /300 ]    | -0.9667  | -1.9508  |  0.9588  |     1.0047      |    0.4327    |   0.5526   | 0.4853  |
[127 /300 ]    | -0.9475  | -2.0070  |  0.9599  |     1.0007      |    0.4281    |   0.5689   | 0.4886  |
[128 /300 ]    | -1.0023  | -2.0859  |  0.9598  |     1.0398      |    0.4414    |   0.5294   | 0.4814  |
[129 /300 ]    | -0.9595  | -1.9434  |  0.9609  |     1.0018      |    0.4057    |   0.5908   | 0.4810  |
[130 /300 ]    | -1.0147  | -2.0108  |  0.9589  |     1.0551      |    0.4589    |   0.5268   | 0.4905  |
