Namespace(att_size=85, batch_size=512, beta1=0.5, class_embedding='att', classifier_lr=0.001, cls_weight=0.01, critic_iter=5, cuda=True, dataroot='/data0/docker/xingyun/mmcgan/data', dataset='AWA1', drop_rate=0.2, fusion_iter=3, gzsl=True, hfSize=512, image_embedding='res101', lambda1=10.0, lr=1e-05, manualSeed=None, matdataset=True, nclass_all=50, dis_hu=4096, nepoch=200, netD='', netD_name='MLP_CRITIC', netG='', netG_name='MLP_G', gen_hu=4096, ngpu=1, nrh1=1024, nrh2=512, nrh3=256, nrh4=128, nz=85, outf='./checkpoint/', outname='awa', preprocessing=True, pretrain_classifier='', print_every=1, r_hl=4, r_weight=1, res_size=2048, save_every=100, standardization=False, start_epoch=0, syn_num=3200, triple_batch_size=128, val_every=1, validation=False, workers=2)
Random Seed:  8932
# of training samples:  19832
MLP_G(
  (fc1): Linear(in_features=170, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=2048)
  (lrelu): LeakyReLU(0.2, inplace)
  (relu): ReLU(inplace)
)
MLP_CRITIC(
  (fc1): Linear(in_features=2133, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=1)
  (lrelu): LeakyReLU(0.2, inplace)
)
MLP_4HL_Dropout_FR(
  (fc1): Linear(in_features=512, out_features=1024)
  (fc2): Linear(in_features=1024, out_features=512)
  (fc3): Linear(in_features=512, out_features=256)
  (fc4): Linear(in_features=256, out_features=128)
  (fc5): Linear(in_features=128, out_features=85)
  (relu): ReLU(inplace)
  (lrelu): LeakyReLU(0.2, inplace)
  (dropout): Dropout(p=0.2)
)
MLP_Dropout_Fusion(
  (fc1): Linear(in_features=2048, out_features=1024)
  (fc2): Linear(in_features=1024, out_features=512)
  (relu): ReLU(inplace)
  (lrelu): LeakyReLU(0.2, inplace)
  (drop): Dropout(p=0.2)
)
EPOCH          |  D_cost  |  G_cost  |  F_cost  |  R_cost  |  Wasserstein_D  |  ACC_unseen  |  ACC_seen  |    H    |
[ 33 /200 ]    | -0.9878  | -0.4448  |  0.0503  |  0.8315  |     1.0241      |    0.3119    |   0.6567   | 0.4229  |
[ 34 /200 ]    | -0.9571  | -0.4523  |  0.0579  |  0.8237  |     0.9901      |    0.3271    |   0.6239   | 0.4292  |
[ 35 /200 ]    | -0.9437  | -0.4437  |  0.0268  |  0.8311  |     0.9775      |    0.3681    |   0.6491   | 0.4698  |
[ 36 /200 ]    | -0.9496  | -0.4677  |  0.0020  |  0.8326  |     0.9813      |    0.3714    |   0.6400   | 0.4700  |
[ 37 /200 ]    | -0.9701  | -0.4420  |  0.0370  |  0.8365  |     1.0042      |    0.3484    |   0.6669   | 0.4577  |
[ 38 /200 ]    | -0.9382  | -0.4448  |  0.0205  |  0.8441  |     0.9712      |    0.4007    |   0.6025   | 0.4813  |
[ 39 /200 ]    | -0.9199  | -0.4517  |  0.0077  |  0.8537  |     0.9510      |    0.3882    |   0.6329   | 0.4812  |
[ 40 /200 ]    | -0.9439  | -0.4320  |  0.0338  |  0.8577  |     0.9795      |    0.3890    |   0.6327   | 0.4818  |
[ 41 /200 ]    | -0.9300  | -0.4124  |  0.0169  |  0.8597  |     0.9647      |    0.3827    |   0.6264   | 0.4751  |
[ 42 /200 ]    | -0.9162  | -0.4564  |  0.0416  |  0.8643  |     0.9478      |    0.4023    |   0.6214   | 0.4884  |
[ 43 /200 ]    | -0.9499  | -0.5370  |  0.0292  |  0.8754  |     0.9840      |    0.4099    |   0.6218   | 0.4941  |
[ 44 /200 ]    | -0.9380  | -0.4235  |  0.0054  |  0.8795  |     0.9718      |    0.4055    |   0.6141   | 0.4884  |
[ 45 /200 ]    | -0.9438  | -0.4434  |  0.0298  |  0.8823  |     0.9808      |    0.4258    |   0.6171   | 0.5039  |
[ 46 /200 ]    | -0.9309  | -0.4415  |  0.0086  |  0.8870  |     0.9655      |    0.3871    |   0.6464   | 0.4842  |
[ 47 /200 ]    | -0.9221  | -0.4845  |  0.0230  |  0.8887  |     0.9557      |    0.4054    |   0.6145   | 0.4885  |
[ 48 /200 ]    | -0.9215  | -0.5442  |  0.0227  |  0.8911  |     0.9533      |    0.4157    |   0.6135   | 0.4956  |
[ 49 /200 ]    | -0.9395  | -0.5490  |  0.0092  |  0.8952  |     0.9743      |    0.4145    |   0.6134   | 0.4947  |
[ 50 /200 ]    | -0.9081  | -0.5473  |  0.0227  |  0.8990  |     0.9448      |    0.4463    |   0.5769   | 0.5032  |
[ 51 /200 ]    | -0.9065  | -0.5608  |  0.0552  |  0.9011  |     0.9447      |    0.4365    |   0.6060   | 0.5074  |
[ 52 /200 ]    | -0.9235  | -0.5918  |  0.0311  |  0.9016  |     0.9614      |    0.4103    |   0.6396   | 0.4999  |
[ 53 /200 ]    | -0.9191  | -0.5548  |  0.0172  |  0.9050  |     0.9581      |    0.4455    |   0.6002   | 0.5114  |
[ 54 /200 ]    | -0.9444  | -0.5353  |  0.0009  |  0.9075  |     0.9842      |    0.4342    |   0.6120   | 0.5080  |
[ 55 /200 ]    | -0.9449  | -0.5971  |  0.0041  |  0.9116  |     0.9825      |    0.4540    |   0.6433   | 0.5323  |
[ 56 /200 ]    | -0.9508  | -0.5921  |  0.0146  |  0.9118  |     0.9922      |    0.4255    |   0.6356   | 0.5097  |
[ 57 /200 ]    | -0.9289  | -0.5957  |  0.0081  |  0.9116  |     0.9702      |    0.4513    |   0.6363   | 0.5281  |
[ 58 /200 ]    | -0.9611  | -0.6178  |  0.0068  |  0.9106  |     1.0018      |    0.4372    |   0.6426   | 0.5204  |
[ 59 /200 ]    | -0.9447  | -0.6211  |  0.0147  |  0.9134  |     0.9835      |    0.4543    |   0.6376   | 0.5306  |
[ 60 /200 ]    | -0.9574  | -0.6431  |  0.0028  |  0.9159  |     1.0029      |    0.4608    |   0.6398   | 0.5357  |
[ 61 /200 ]    | -0.9245  | -0.5991  |  0.0043  |  0.9168  |     0.9665      |    0.4487    |   0.6368   | 0.5264  |
[ 62 /200 ]    | -0.9618  | -0.6907  |  0.0151  |  0.9164  |     1.0030      |    0.4592    |   0.6383   | 0.5341  |
[ 63 /200 ]    | -0.9366  | -0.7006  |  0.0052  |  0.9211  |     0.9745      |    0.4701    |   0.6335   | 0.5397  |
[ 64 /200 ]    | -0.9449  | -0.6947  |  0.0205  |  0.9193  |     0.9850      |    0.4757    |   0.6359   | 0.5442  |
[ 65 /200 ]    | -0.9648  | -0.6799  |  0.0059  |  0.9232  |     1.0061      |    0.4689    |   0.6348   | 0.5394  |
[ 66 /200 ]    | -0.9714  | -0.6974  |  0.0078  |  0.9245  |     1.0136      |    0.4761    |   0.6445   | 0.5476  |
[ 67 /200 ]    | -0.9530  | -0.7587  |  0.0122  |  0.9250  |     0.9942      |    0.4889    |   0.6387   | 0.5538  |
[ 68 /200 ]    | -0.9584  | -0.6742  |  0.0088  |  0.9268  |     0.9994      |    0.4785    |   0.6418   | 0.5483  |
[ 69 /200 ]    | -0.9560  | -0.7342  |  0.0137  |  0.9242  |     0.9962      |    0.4901    |   0.6444   | 0.5567  |
[ 70 /200 ]    | -0.9616  | -0.6968  |  0.0105  |  0.9282  |     1.0019      |    0.4785    |   0.6684   | 0.5577  |
[ 71 /200 ]    | -0.9866  | -0.7586  |  0.0120  |  0.9262  |     1.0312      |    0.4895    |   0.6402   | 0.5548  |
[ 72 /200 ]    | -0.9452  | -0.7739  |  0.0056  |  0.9334  |     0.9882      |    0.4942    |   0.6658   | 0.5673  |
[ 73 /200 ]    | -0.9572  | -0.7742  |  0.0168  |  0.9322  |     0.9989      |    0.4987    |   0.6402   | 0.5606  |
[ 74 /200 ]    | -0.9729  | -0.7731  |  0.0135  |  0.9300  |     1.0158      |    0.4838    |   0.6725   | 0.5628  |
[ 75 /200 ]    | -0.9843  | -0.8124  |  0.0058  |  0.9339  |     1.0264      |    0.5064    |   0.6383   | 0.5648  |
[ 76 /200 ]    | -0.9732  | -0.7922  |  0.0122  |  0.9339  |     1.0180      |    0.5128    |   0.6428   | 0.5705  |
[ 77 /200 ]    | -0.9318  | -0.8157  |  0.0177  |  0.9371  |     0.9726      |    0.5038    |   0.6405   | 0.5640  |
[ 78 /200 ]    | -0.9703  | -0.8625  |  0.0020  |  0.9369  |     1.0080      |    0.5103    |   0.6665   | 0.5780  |
[ 79 /200 ]    | -0.9756  | -0.8103  |  0.0053  |  0.9390  |     1.0159      |    0.5235    |   0.6397   | 0.5758  |
[ 80 /200 ]    | -0.9602  | -0.8270  |  0.0120  |  0.9393  |     1.0018      |    0.5142    |   0.6691   | 0.5815  |
[ 81 /200 ]    | -0.9788  | -0.8327  |  0.0287  |  0.9377  |     1.0151      |    0.4990    |   0.6709   | 0.5723  |
[ 82 /200 ]    | -0.9751  | -0.8325  |  0.0167  |  0.9426  |     1.0151      |    0.5081    |   0.6731   | 0.5791  |
