Namespace(attSize=85, batch_size=1024, bc=False, beta1=0.5, class_embedding='att', classifier_lr=0.001, cls_weight=0.01, consistency_weight=1, critic_iter=5, cuda=True, dataroot='/data0/docker/xingyun/mmcgan/data', dataset='AWA2', drop_rate=0.2, gzsl=True, image_embedding='res101', lambda1=10.0, lr=1e-05, manualSeed=9182, matdataset=True, nclass_all=50, ndh=4096, nepoch=300, netD='', netD_name='MLP_CRITIC', netG='', netG_name='MLP_G', ngh=4096, ngpu=1, njh=170, nrgh=4096, nrgh1=1024, nrgh2=512, nrgh3=256, nrgh4=128, nrh=4096, nrh1=1024, nrh2=512, nrh3=256, nrh4=128, nz=85, outf='./checkpoint/', outname='awa2', preprocessing=True, pretrain_classifier='', print_every=1, r_hl=4, r_iteration=3, r_nz=2048, r_path='/home/xingyun/docker/mmcgan/r_param', r_weight=1, resSize=2048, reverse_iter=5, rg_hl=1, save_every=100, standardization=False, start_epoch=0, syn_num=2200, val_every=1, validation=False, workers=2)
Random Seed:  9182
# of training samples:  23527
MLP_G(
  (fc1): Linear(in_features=170, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=2048)
  (lrelu): LeakyReLU(0.2, inplace)
  (relu): ReLU(inplace)
)
MLP_CRITIC(
  (fc1): Linear(in_features=2133, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=1)
  (lrelu): LeakyReLU(0.2, inplace)
)
MLP_4HL_Dropout_R(
  (fc1): Linear(in_features=2048, out_features=1024)
  (fc2): Linear(in_features=1024, out_features=512)
  (fc3): Linear(in_features=512, out_features=256)
  (fc4): Linear(in_features=256, out_features=128)
  (fc5): Linear(in_features=128, out_features=85)
  (relu): ReLU(inplace)
  (lrelu): LeakyReLU(0.2, inplace)
  (dropout): Dropout(p=0.2)
)
EPOCH          |  D_cost  |  G_cost  |  R_cost  |  Wasserstein_D  |  ACC_unseen  |  ACC_seen  |    H    |
[ 37 /300 ]    | -1.3530  | -0.3162  |  0.8458  |     1.4035      |    0.2280    |   0.5219   | 0.3174  |
[ 38 /300 ]    | -1.3321  | -0.3595  |  0.8510  |     1.3777      |    0.1569    |   0.6703   | 0.2543  |
[ 39 /300 ]    | -1.3070  | -0.3596  |  0.8531  |     1.3514      |    0.2187    |   0.4902   | 0.3025  |
[ 40 /300 ]    | -1.3016  | -0.3774  |  0.8575  |     1.3461      |    0.1692    |   0.5006   | 0.2529  |
[ 41 /300 ]    | -1.2472  | -0.3857  |  0.8594  |     1.2930      |    0.2235    |   0.4877   | 0.3065  |
[ 42 /300 ]    | -1.2465  | -0.3925  |  0.8611  |     1.2910      |    0.2200    |   0.6407   | 0.3275  |
[ 43 /300 ]    | -1.2193  | -0.4084  |  0.8672  |     1.2615      |    0.2807    |   0.4571   | 0.3478  |
[ 44 /300 ]    | -1.2156  | -0.4083  |  0.8648  |     1.2590      |    0.2740    |   0.4541   | 0.3418  |
[ 45 /300 ]    | -1.2071  | -0.4338  |  0.8715  |     1.2482      |    0.2690    |   0.6261   | 0.3763  |
[ 46 /300 ]    | -1.1882  | -0.3997  |  0.8762  |     1.2282      |    0.2864    |   0.4462   | 0.3489  |
[ 47 /300 ]    | -1.1567  | -0.4342  |  0.8767  |     1.1960      |    0.2714    |   0.6163   | 0.3769  |
[ 48 /300 ]    | -1.1605  | -0.4206  |  0.8789  |     1.2016      |    0.2245    |   0.6163   | 0.3291  |
[ 49 /300 ]    | -1.1295  | -0.4327  |  0.8830  |     1.1683      |    0.2899    |   0.6138   | 0.3938  |
[ 50 /300 ]    | -1.1179  | -0.4759  |  0.8838  |     1.1586      |    0.4209    |   0.4238   | 0.4223  |
[ 51 /300 ]    | -1.1220  | -0.4425  |  0.8877  |     1.1627      |    0.3035    |   0.6133   | 0.4061  |
[ 52 /300 ]    | -1.1209  | -0.4371  |  0.8868  |     1.1587      |    0.2782    |   0.6071   | 0.3816  |
[ 53 /300 ]    | -1.1052  | -0.4403  |  0.8910  |     1.1418      |    0.2890    |   0.6697   | 0.4038  |
[ 54 /300 ]    | -1.1118  | -0.4279  |  0.8946  |     1.1513      |    0.3383    |   0.5815   | 0.4277  |
[ 55 /300 ]    | -1.1314  | -0.4336  |  0.8966  |     1.1711      |    0.3208    |   0.5844   | 0.4143  |
[ 56 /300 ]    | -1.1083  | -0.4757  |  0.8981  |     1.1482      |    0.2832    |   0.5801   | 0.3806  |
[ 57 /300 ]    | -1.0753  | -0.4852  |  0.8984  |     1.1153      |    0.3096    |   0.5692   | 0.4010  |
[ 58 /300 ]    | -1.0942  | -0.4710  |  0.9007  |     1.1339      |    0.2879    |   0.6594   | 0.4008  |
[ 59 /300 ]    | -1.0997  | -0.4776  |  0.9018  |     1.1391      |    0.2919    |   0.5671   | 0.3854  |
[ 60 /300 ]    | -1.0872  | -0.4472  |  0.9010  |     1.1279      |    0.3647    |   0.5630   | 0.4427  |
[ 61 /300 ]    | -1.0743  | -0.4338  |  0.9036  |     1.1159      |    0.3058    |   0.6656   | 0.4191  |
[ 62 /300 ]    | -1.0567  | -0.4175  |  0.9049  |     1.0960      |    0.3275    |   0.5511   | 0.4109  |
[ 63 /300 ]    | -1.0584  | -0.4399  |  0.9090  |     1.0996      |    0.3172    |   0.6530   | 0.4270  |
[ 64 /300 ]    | -1.0800  | -0.4738  |  0.9105  |     1.1215      |    0.3355    |   0.5505   | 0.4169  |
[ 65 /300 ]    | -1.0704  | -0.4712  |  0.9091  |     1.1119      |    0.3550    |   0.6409   | 0.4569  |
[ 66 /300 ]    | -1.0494  | -0.4822  |  0.9116  |     1.0893      |    0.3372    |   0.6437   | 0.4425  |
[ 67 /300 ]    | -1.0478  | -0.5146  |  0.9152  |     1.0884      |    0.3345    |   0.6379   | 0.4388  |
[ 68 /300 ]    | -1.0456  | -0.5181  |  0.9166  |     1.0884      |    0.3862    |   0.6406   | 0.4819  |
[ 69 /300 ]    | -1.0395  | -0.5329  |  0.9179  |     1.0813      |    0.3383    |   0.6368   | 0.4419  |
[ 70 /300 ]    | -1.0254  | -0.5375  |  0.9196  |     1.0674      |    0.4035    |   0.5348   | 0.4600  |
[ 71 /300 ]    | -1.0601  | -0.5059  |  0.9203  |     1.1037      |    0.4357    |   0.5316   | 0.4789  |
[ 72 /300 ]    | -1.0399  | -0.5272  |  0.9222  |     1.0852      |    0.3811    |   0.6336   | 0.4759  |
[ 73 /300 ]    | -1.0382  | -0.5169  |  0.9251  |     1.0808      |    0.3878    |   0.6304   | 0.4802  |
[ 74 /300 ]    | -1.0290  | -0.5748  |  0.9244  |     1.0719      |    0.4709    |   0.5366   | 0.5016  |
[ 75 /300 ]    | -1.0675  | -0.5651  |  0.9269  |     1.1140      |    0.4077    |   0.6191   | 0.4917  |
[ 76 /300 ]    | -1.0264  | -0.6057  |  0.9262  |     1.0720      |    0.4174    |   0.6240   | 0.5002  |
[ 77 /300 ]    | -1.0430  | -0.5767  |  0.9270  |     1.0917      |    0.4378    |   0.6259   | 0.5152  |
[ 78 /300 ]    | -1.0447  | -0.6180  |  0.9305  |     1.0939      |    0.3942    |   0.6300   | 0.4849  |
[ 79 /300 ]    | -1.0351  | -0.6307  |  0.9302  |     1.0816      |    0.3824    |   0.6778   | 0.4889  |
[ 80 /300 ]    | -1.0397  | -0.6273  |  0.9306  |     1.0866      |    0.4913    |   0.5087   | 0.4998  |
[ 81 /300 ]    | -1.0570  | -0.5851  |  0.9322  |     1.1084      |    0.4120    |   0.6262   | 0.4970  |
[ 82 /300 ]    | -1.0308  | -0.6493  |  0.9343  |     1.0803      |    0.3969    |   0.6734   | 0.4995  |
[ 83 /300 ]    | -1.0233  | -0.6337  |  0.9341  |     1.0717      |    0.4451    |   0.6167   | 0.5170  |
[ 84 /300 ]    | -1.0061  | -0.6444  |  0.9366  |     1.0562      |    0.4305    |   0.6133   | 0.5059  |
[ 85 /300 ]    | -1.0284  | -0.6630  |  0.9362  |     1.0769      |    0.4593    |   0.6107   | 0.5243  |
[ 86 /300 ]    | -1.0480  | -0.6834  |  0.9380  |     1.1008      |    0.4120    |   0.7186   | 0.5238  |
[ 87 /300 ]    | -1.0056  | -0.6828  |  0.9389  |     1.0519      |    0.4425    |   0.6162   | 0.5151  |
[ 88 /300 ]    | -0.9950  | -0.6662  |  0.9392  |     1.0437      |    0.4439    |   0.5993   | 0.5100  |
[ 89 /300 ]    | -1.0142  | -0.7031  |  0.9406  |     1.0627      |    0.4633    |   0.6100   | 0.5266  |
[ 90 /300 ]    | -1.0047  | -0.7031  |  0.9414  |     1.0537      |    0.4488    |   0.6042   | 0.5150  |
[ 91 /300 ]    | -1.0055  | -0.7153  |  0.9425  |     1.0546      |    0.4315    |   0.7119   | 0.5373  |
[ 92 /300 ]    | -1.0047  | -0.7059  |  0.9440  |     1.0536      |    0.4711    |   0.5963   | 0.5263  |
[ 93 /300 ]    | -1.0139  | -0.7635  |  0.9439  |     1.0634      |    0.4836    |   0.6082   | 0.5388  |
[ 94 /300 ]    | -1.0246  | -0.7774  |  0.9450  |     1.0756      |    0.5131    |   0.6096   | 0.5572  |
[ 95 /300 ]    | -1.0055  | -0.7800  |  0.9464  |     1.0562      |    0.4952    |   0.6086   | 0.5461  |
[ 96 /300 ]    | -1.0292  | -0.7944  |  0.9462  |     1.0785      |    0.4923    |   0.6030   | 0.5421  |
[ 97 /300 ]    | -0.9960  | -0.7907  |  0.9470  |     1.0467      |    0.4942    |   0.6050   | 0.5440  |
[ 98 /300 ]    | -0.9810  | -0.8111  |  0.9491  |     1.0293      |    0.4709    |   0.6641   | 0.5511  |
[ 99 /300 ]    | -0.9971  | -0.7966  |  0.9494  |     1.0455      |    0.5161    |   0.6056   | 0.5573  |
[100 /300 ]    | -0.9702  | -0.8217  |  0.9514  |     1.0162      |    0.4894    |   0.6666   | 0.5644  |
[101 /300 ]    | -0.9864  | -0.8539  |  0.9513  |     1.0332      |    0.4925    |   0.6671   | 0.5667  |
[102 /300 ]    | -1.0013  | -0.8382  |  0.9511  |     1.0516      |    0.4846    |   0.6626   | 0.5598  |
[103 /300 ]    | -0.9845  | -0.9039  |  0.9514  |     1.0302      |    0.4682    |   0.6632   | 0.5489  |
[104 /300 ]    | -1.0013  | -0.9223  |  0.9529  |     1.0503      |    0.4590    |   0.7069   | 0.5566  |
