Namespace(att_size=102, batch_size=64, bc=False, beta1=0.5, class_embedding='att', classifier_lr=0.001, cls_weight=0.01, consistency_weight=1, critic_iter=5, cuda=True, dataroot='/data0/docker/xingyun/mmcgan/data', dataset='SUN', drop_rate=0.2, gzsl=True, image_embedding='res101', lambda1=10.0, lr=0.0002, manualSeed=4115, matdataset=True, nclass_all=717, dis_hu=4096, nepoch=300, netD='', netD_name='MLP_CRITIC', netG='', netG_name='MLP_G', gen_hu=4096, ngpu=1, njh=170, nrgh=4096, nrgh1=1024, nrgh2=512, nrgh3=256, nrgh4=128, nrh=4096, nrh1=1024, nrh2=512, nrh3=256, nrh4=128, nz=102, outf='./checkpoint/', outname='sun', preprocessing=True, pretrain_classifier='', print_every=1, r_hl=4, r_iteration=3, r_nz=2048, r_path='/home/xingyun/docker/mmcgan/r_param', r_weight=1, res_size=2048, reverse_iter=5, rg_hl=1, save_every=100, standardization=False, start_epoch=0, syn_num=600, val_every=1, validation=False, workers=2)
Random Seed:  4115
# of training samples:  10320
MLP_G(
  (fc1): Linear(in_features=204, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=2048)
  (lrelu): LeakyReLU(0.2, inplace)
  (relu): ReLU(inplace)
)
MLP_CRITIC(
  (fc1): Linear(in_features=2150, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=1)
  (lrelu): LeakyReLU(0.2, inplace)
)
MLP_4HL_Dropout_R(
  (fc1): Linear(in_features=2048, out_features=1024)
  (fc2): Linear(in_features=1024, out_features=512)
  (fc3): Linear(in_features=512, out_features=256)
  (fc4): Linear(in_features=256, out_features=128)
  (fc5): Linear(in_features=128, out_features=102)
  (relu): ReLU(inplace)
  (lrelu): LeakyReLU(0.2, inplace)
  (dropout): Dropout(p=0.2)
)
EPOCH          |  D_cost  |  G_cost  |  R_cost  |  Wasserstein_D  |  ACC_unseen  |  ACC_seen  |    H    |
[ 1  /300 ]    | -0.9045  | -0.4485  |  0.8306  |     0.9162      |    0.1528    |   0.2663   | 0.1942  |
[ 2  /300 ]    | -0.6339  | -0.0296  |  0.8816  |     0.6672      |    0.2590    |   0.2543   | 0.2566  |
[ 3  /300 ]    | -0.6218  | -0.1713  |  0.9164  |     0.6355      |    0.3049    |   0.2946   | 0.2996  |
[ 4  /300 ]    | -0.6730  | -0.3101  |  0.9264  |     0.7016      |    0.3354    |   0.3116   | 0.3231  |
[ 5  /300 ]    | -0.6974  | -0.3053  |  0.9296  |     0.7168      |    0.3889    |   0.2895   | 0.3319  |
[ 6  /300 ]    | -0.7464  | -0.7515  |  0.9414  |     0.7684      |    0.3687    |   0.3058   | 0.3343  |
[ 7  /300 ]    | -0.8036  | -0.5671  |  0.9448  |     0.8474      |    0.3771    |   0.3027   | 0.3358  |
[ 8  /300 ]    | -0.7411  | -1.0139  |  0.9428  |     0.7587      |    0.3861    |   0.3140   | 0.3463  |
[ 9  /300 ]    | -0.8217  | -1.1867  |  0.9418  |     0.8584      |    0.4035    |   0.3105   | 0.3509  |
[ 10 /300 ]    | -0.7619  | -1.0187  |  0.9459  |     0.7820      |    0.4167    |   0.3140   | 0.3581  |
[ 11 /300 ]    | -0.7393  | -1.1113  |  0.9524  |     0.7622      |    0.4132    |   0.3252   | 0.3640  |
[ 12 /300 ]    | -0.8399  | -1.3921  |  0.9521  |     0.8738      |    0.4000    |   0.3283   | 0.3606  |
[ 13 /300 ]    | -0.7710  | -1.7516  |  0.9514  |     0.8045      |    0.4146    |   0.3314   | 0.3684  |
[ 14 /300 ]    | -0.7533  | -1.7550  |  0.9585  |     0.7914      |    0.3986    |   0.3457   | 0.3703  |
[ 15 /300 ]    | -0.8128  | -1.7949  |  0.9565  |     0.8716      |    0.4118    |   0.3407   | 0.3729  |
