Namespace(att_size=102, batch_size=2048, bc=False, beta1=0.5, class_embedding='att', classifier_lr=0.001, cls_weight=0.01, consistency_weight=1, critic_iter=5, cuda=True, dataroot='/data0/docker/xingyun/mmcgan/data', dataset='SUN', drop_rate=0.2, gzsl=True, image_embedding='res101', lambda1=10.0, lr=0.0002, manualSeed=4115, matdataset=True, nclass_all=717, dis_hu=4096, nepoch=300, netD='', netD_name='MLP_CRITIC', netG='', netG_name='MLP_G', gen_hu=4096, ngpu=1, njh=170, nrgh=4096, nrgh1=1024, nrgh2=512, nrgh3=256, nrgh4=128, nrh=4096, nrh1=1024, nrh2=512, nrh3=256, nrh4=128, nz=102, outf='./checkpoint/', outname='sun', preprocessing=True, pretrain_classifier='', print_every=1, r_hl=4, r_iteration=3, r_nz=2048, r_path='/home/xingyun/docker/mmcgan/r_param', r_weight=1, res_size=2048, reverse_iter=5, rg_hl=1, save_every=100, standardization=False, start_epoch=0, syn_num=600, val_every=1, validation=False, workers=2)
Random Seed:  4115
# of training samples:  10320
MLP_G(
  (fc1): Linear(in_features=204, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=2048)
  (lrelu): LeakyReLU(0.2, inplace)
  (relu): ReLU(inplace)
)
MLP_CRITIC(
  (fc1): Linear(in_features=2150, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=1)
  (lrelu): LeakyReLU(0.2, inplace)
)
MLP_4HL_Dropout_R(
  (fc1): Linear(in_features=2048, out_features=1024)
  (fc2): Linear(in_features=1024, out_features=512)
  (fc3): Linear(in_features=512, out_features=256)
  (fc4): Linear(in_features=256, out_features=128)
  (fc5): Linear(in_features=128, out_features=102)
  (relu): ReLU(inplace)
  (lrelu): LeakyReLU(0.2, inplace)
  (dropout): Dropout(p=0.2)
)
EPOCH          |  D_cost  |  G_cost  |  R_cost  |  Wasserstein_D  |  ACC_unseen  |  ACC_seen  |    H    |
[ 1  /300 ]    | -0.3711  |  0.0267  |  0.6016  |     0.4526      |    0.0181    |   0.0864   | 0.0299  |
[ 2  /300 ]    | -0.9418  | -0.1930  |  0.6649  |     0.9772      |    0.0125    |   0.2318   | 0.0237  |
[ 3  /300 ]    | -1.1261  | -0.3070  |  0.6821  |     1.1935      |    0.0271    |   0.1864   | 0.0473  |
[ 4  /300 ]    | -1.4516  | -0.2623  |  0.7318  |     1.5172      |    0.0375    |   0.1422   | 0.0594  |
[ 5  /300 ]    | -1.7153  | -0.1644  |  0.7516  |     1.8093      |    0.0465    |   0.2407   | 0.0780  |
[ 6  /300 ]    | -1.7654  | -0.1869  |  0.7856  |     1.8503      |    0.0597    |   0.1298   | 0.0818  |
[ 7  /300 ]    | -1.7250  | -0.0960  |  0.8054  |     1.8278      |    0.0493    |   0.1291   | 0.0714  |
[ 8  /300 ]    | -1.6487  | -0.2422  |  0.8077  |     1.7103      |    0.0667    |   0.2213   | 0.1025  |
[ 9  /300 ]    | -1.5290  | -0.2293  |  0.8175  |     1.5951      |    0.0764    |   0.1934   | 0.1095  |
[ 10 /300 ]    | -1.4019  | -0.3021  |  0.7477  |     1.4610      |    0.0653    |   0.1690   | 0.0942  |
[ 11 /300 ]    | -1.0345  | -0.3449  |  0.8139  |     1.1421      |    0.1062    |   0.1767   | 0.1327  |
[ 12 /300 ]    | -1.3627  | -0.6507  |  0.8247  |     1.3934      |    0.0903    |   0.1333   | 0.1077  |
[ 13 /300 ]    | -0.9617  | -0.0627  |  0.8280  |     0.9770      |    0.0944    |   0.2969   | 0.1433  |
[ 14 /300 ]    | -0.9263  | -0.2654  |  0.8280  |     0.9539      |    0.1132    |   0.2612   | 0.1579  |
[ 15 /300 ]    | -0.8393  | -0.3014  |  0.8188  |     0.8664      |    0.1194    |   0.2310   | 0.1575  |
[ 16 /300 ]    | -0.7744  | -0.4566  |  0.8392  |     0.8026      |    0.1618    |   0.2023   | 0.1798  |
[ 17 /300 ]    | -0.7762  | -0.4998  |  0.8290  |     0.8056      |    0.1444    |   0.2326   | 0.1782  |
[ 18 /300 ]    | -0.7902  | -0.4012  |  0.8274  |     0.8166      |    0.1938    |   0.2260   | 0.2086  |
[ 19 /300 ]    | -0.8014  | -0.4631  |  0.8436  |     0.8348      |    0.1778    |   0.2399   | 0.2042  |
[ 20 /300 ]    | -0.8019  | -0.5025  |  0.8429  |     0.8351      |    0.1847    |   0.2558   | 0.2145  |
[ 21 /300 ]    | -0.7921  | -0.4624  |  0.8463  |     0.8287      |    0.1847    |   0.2891   | 0.2254  |
[ 22 /300 ]    | -0.7617  | -0.4306  |  0.8474  |     0.8003      |    0.2104    |   0.2845   | 0.2419  |
[ 23 /300 ]    | -0.7833  | -0.3968  |  0.8501  |     0.8258      |    0.1882    |   0.2907   | 0.2285  |
[ 24 /300 ]    | -0.7859  | -0.3603  |  0.8568  |     0.8260      |    0.1924    |   0.3016   | 0.2349  |
[ 25 /300 ]    | -0.7805  | -0.3331  |  0.8531  |     0.8216      |    0.2250    |   0.2744   | 0.2473  |
[ 26 /300 ]    | -0.7789  | -0.3629  |  0.8635  |     0.8126      |    0.2347    |   0.2818   | 0.2561  |
[ 27 /300 ]    | -0.7836  | -0.2917  |  0.8293  |     0.8135      |    0.2375    |   0.2764   | 0.2555  |
[ 28 /300 ]    | -0.7470  | -0.3204  |  0.8647  |     0.7768      |    0.2285    |   0.3093   | 0.2628  |
[ 29 /300 ]    | -0.7499  | -0.3343  |  0.8735  |     0.7814      |    0.2514    |   0.2760   | 0.2631  |
[ 30 /300 ]    | -0.7432  | -0.3922  |  0.8684  |     0.7698      |    0.2653    |   0.2771   | 0.2711  |
[ 31 /300 ]    | -0.7385  | -0.2879  |  0.8635  |     0.7614      |    0.2597    |   0.2872   | 0.2728  |
[ 32 /300 ]    | -0.7209  | -0.3916  |  0.8836  |     0.7435      |    0.2681    |   0.2822   | 0.2749  |
[ 33 /300 ]    | -0.7190  | -0.3618  |  0.8848  |     0.7401      |    0.2674    |   0.3027   | 0.2839  |
[ 34 /300 ]    | -0.7342  | -0.3356  |  0.8854  |     0.7525      |    0.2715    |   0.3004   | 0.2852  |
[ 35 /300 ]    | -0.6987  | -0.3679  |  0.8835  |     0.7160      |    0.2910    |   0.2934   | 0.2922  |
[ 36 /300 ]    | -0.7109  | -0.3065  |  0.8982  |     0.7307      |    0.2750    |   0.3202   | 0.2959  |
[ 37 /300 ]    | -0.7162  | -0.3467  |  0.8928  |     0.7409      |    0.2924    |   0.2992   | 0.2958  |
[ 38 /300 ]    | -0.7015  | -0.3419  |  0.8856  |     0.7321      |    0.2944    |   0.3124   | 0.3032  |
[ 39 /300 ]    | -0.7018  | -0.3278  |  0.9032  |     0.7167      |    0.3007    |   0.3116   | 0.3061  |
[ 40 /300 ]    | -0.7150  | -0.3963  |  0.9072  |     0.7342      |    0.2965    |   0.3031   | 0.2998  |
[ 41 /300 ]    | -0.7207  | -0.3431  |  0.9077  |     0.7474      |    0.2944    |   0.3155   | 0.3046  |
[ 42 /300 ]    | -0.7351  | -0.2774  |  0.9091  |     0.7568      |    0.3062    |   0.3116   | 0.3089  |
[ 43 /300 ]    | -0.7114  | -0.4092  |  0.9084  |     0.7389      |    0.3056    |   0.3136   | 0.3095  |
[ 44 /300 ]    | -2.9416  |  1.6238  |  0.6563  |     3.2704      |    0.2306    |   0.3105   | 0.2646  |
[ 45 /300 ]    | -1.1889  | -1.9277  |  0.8810  |     1.2329      |    0.2493    |   0.3039   | 0.2739  |
[ 46 /300 ]    | -0.8097  | -1.4925  |  0.8952  |     0.8258      |    0.2785    |   0.3004   | 0.2890  |
[ 47 /300 ]    | -0.7027  | -1.1913  |  0.9048  |     0.7142      |    0.2813    |   0.3182   | 0.2986  |
[ 48 /300 ]    | -0.6811  | -1.0819  |  0.9122  |     0.6928      |    0.3097    |   0.3054   | 0.3076  |
[ 49 /300 ]    | -0.6829  | -1.0167  |  0.9164  |     0.6969      |    0.3285    |   0.2880   | 0.3069  |
[ 50 /300 ]    | -0.6557  | -1.0859  |  0.9191  |     0.6700      |    0.3250    |   0.3012   | 0.3126  |
[ 51 /300 ]    | -0.6584  | -1.0079  |  0.9189  |     0.6724      |    0.2993    |   0.3140   | 0.3065  |
[ 52 /300 ]    | -0.6514  | -0.8320  |  0.9215  |     0.6665      |    0.3215    |   0.3264   | 0.3239  |
[ 53 /300 ]    | -0.6193  | -0.9145  |  0.9221  |     0.6330      |    0.3069    |   0.3256   | 0.3160  |
[ 54 /300 ]    | -0.6218  | -1.0548  |  0.9234  |     0.6361      |    0.3403    |   0.3101   | 0.3245  |
[ 55 /300 ]    | -0.6075  | -0.9894  |  0.9237  |     0.6204      |    0.3222    |   0.3256   | 0.3239  |
[ 56 /300 ]    | -0.6157  | -1.0969  |  0.9247  |     0.6305      |    0.2972    |   0.3395   | 0.3170  |
[ 57 /300 ]    | -0.6094  | -1.1654  |  0.9260  |     0.6234      |    0.3368    |   0.3078   | 0.3216  |
[ 58 /300 ]    | -0.5935  | -1.2629  |  0.9277  |     0.6070      |    0.3493    |   0.3132   | 0.3303  |
[ 59 /300 ]    | -0.5921  | -1.2994  |  0.9286  |     0.6069      |    0.3306    |   0.3105   | 0.3202  |
[ 60 /300 ]    | -0.5778  | -1.2506  |  0.9277  |     0.5924      |    0.3354    |   0.3202   | 0.3276  |
[ 61 /300 ]    | -0.5932  | -1.2849  |  0.9296  |     0.6099      |    0.3319    |   0.3244   | 0.3281  |
[ 62 /300 ]    | -0.5783  | -1.4019  |  0.9318  |     0.5955      |    0.3368    |   0.3267   | 0.3317  |
[ 63 /300 ]    | -0.5708  | -1.4206  |  0.9309  |     0.5866      |    0.3354    |   0.3275   | 0.3314  |
[ 64 /300 ]    | -0.5607  | -1.3709  |  0.9322  |     0.5794      |    0.3361    |   0.3252   | 0.3306  |
[ 65 /300 ]    | -0.5464  | -1.4902  |  0.9331  |     0.5646      |    0.3333    |   0.3233   | 0.3282  |
[ 66 /300 ]    | -0.5528  | -1.3571  |  0.9337  |     0.5724      |    0.3257    |   0.3279   | 0.3268  |
[ 67 /300 ]    | -0.5476  | -1.3385  |  0.9326  |     0.5668      |    0.3278    |   0.3275   | 0.3276  |
[ 68 /300 ]    | -0.5443  | -1.3881  |  0.9342  |     0.5634      |    0.3264    |   0.3302   | 0.3283  |
[ 69 /300 ]    | -0.5384  | -1.3422  |  0.9336  |     0.5587      |    0.3437    |   0.3081   | 0.3250  |
[ 70 /300 ]    | -0.5392  | -1.2838  |  0.9357  |     0.5608      |    0.3292    |   0.3264   | 0.3278  |
[ 71 /300 ]    | -0.5306  | -1.3135  |  0.9355  |     0.5522      |    0.3451    |   0.3213   | 0.3328  |
[ 72 /300 ]    | -0.5184  | -1.2883  |  0.9347  |     0.5411      |    0.3340    |   0.3202   | 0.3269  |
[ 73 /300 ]    | -0.5099  | -1.2406  |  0.9350  |     0.5335      |    0.3396    |   0.3178   | 0.3283  |
[ 74 /300 ]    | -0.5225  | -1.2390  |  0.9366  |     0.5455      |    0.3285    |   0.3322   | 0.3303  |
[ 75 /300 ]    | -0.5145  | -1.2384  |  0.9361  |     0.5384      |    0.3507    |   0.3093   | 0.3287  |
[ 76 /300 ]    | -0.5210  | -1.1444  |  0.9376  |     0.5462      |    0.3556    |   0.3116   | 0.3321  |
[ 77 /300 ]    | -0.5373  | -1.1482  |  0.9317  |     0.5634      |    0.3479    |   0.3205   | 0.3337  |
