Namespace(attSize=102, batch_size=1024, bc=False, beta1=0.5, class_embedding='att', classifier_lr=0.001, cls_weight=0.01, consistency_weight=1, critic_iter=5, cuda=True, dataroot='/data0/docker/xingyun/mmcgan/data', dataset='SUN', drop_rate=0.2, gzsl=True, image_embedding='res101', lambda1=10.0, lr=0.0002, manualSeed=4115, matdataset=True, nclass_all=717, ndh=4096, nepoch=300, netD='', netD_name='MLP_CRITIC', netG='', netG_name='MLP_G', ngh=4096, ngpu=1, njh=170, nrgh=4096, nrgh1=1024, nrgh2=512, nrgh3=256, nrgh4=128, nrh=4096, nrh1=1024, nrh2=512, nrh3=256, nrh4=128, nz=102, outf='./checkpoint/', outname='sun', preprocessing=True, pretrain_classifier='', print_every=1, r_hl=4, r_iteration=3, r_nz=2048, r_path='/home/xingyun/docker/mmcgan/r_param', r_weight=1, resSize=2048, reverse_iter=5, rg_hl=1, save_every=100, standardization=False, start_epoch=0, syn_num=600, val_every=1, validation=False, workers=2)
Random Seed:  4115
# of training samples:  10320
MLP_G(
  (fc1): Linear(in_features=204, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=2048)
  (lrelu): LeakyReLU(0.2, inplace)
  (relu): ReLU(inplace)
)
MLP_CRITIC(
  (fc1): Linear(in_features=2150, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=1)
  (lrelu): LeakyReLU(0.2, inplace)
)
MLP_4HL_Dropout_R(
  (fc1): Linear(in_features=2048, out_features=1024)
  (fc2): Linear(in_features=1024, out_features=512)
  (fc3): Linear(in_features=512, out_features=256)
  (fc4): Linear(in_features=256, out_features=128)
  (fc5): Linear(in_features=128, out_features=102)
  (relu): ReLU(inplace)
  (lrelu): LeakyReLU(0.2, inplace)
  (dropout): Dropout(p=0.2)
)
EPOCH          |  D_cost  |  G_cost  |  R_cost  |  Wasserstein_D  |  ACC_unseen  |  ACC_seen  |    H    |
[ 37 /300 ]    | -0.6193  | -1.0289  |  0.9322  |     0.6489      |    0.3611    |   0.3058   | 0.3312  |
[ 38 /300 ]    | -0.6495  | -1.0691  |  0.9344  |     0.6794      |    0.3646    |   0.2922   | 0.3244  |
[ 39 /300 ]    | -0.6578  | -1.0391  |  0.9280  |     0.6862      |    0.3639    |   0.3004   | 0.3291  |
[ 40 /300 ]    | -0.6648  | -0.9867  |  0.9349  |     0.6920      |    0.3715    |   0.3000   | 0.3320  |
[ 41 /300 ]    | -0.6812  | -0.9859  |  0.9342  |     0.7046      |    0.3500    |   0.3078   | 0.3275  |
[ 42 /300 ]    | -0.7004  | -1.1030  |  0.9328  |     0.7236      |    0.3583    |   0.3035   | 0.3286  |
[ 43 /300 ]    | -0.7083  | -1.1205  |  0.9361  |     0.7345      |    0.3611    |   0.2992   | 0.3273  |
[ 44 /300 ]    | -0.7425  | -1.1356  |  0.9371  |     0.7689      |    0.3743    |   0.2988   | 0.3323  |
[ 45 /300 ]    | -0.7330  | -1.1942  |  0.9364  |     0.7612      |    0.3785    |   0.2961   | 0.3323  |
[ 46 /300 ]    | -0.7656  | -1.0738  |  0.9385  |     0.7895      |    0.3667    |   0.3019   | 0.3312  |
[ 47 /300 ]    | -0.7741  | -1.1620  |  0.9370  |     0.7990      |    0.3826    |   0.2868   | 0.3279  |
[ 48 /300 ]    | -0.7793  | -1.2107  |  0.9368  |     0.8052      |    0.3743    |   0.2973   | 0.3314  |
[ 49 /300 ]    | -0.7841  | -1.2394  |  0.9404  |     0.8112      |    0.3764    |   0.3023   | 0.3353  |
[ 50 /300 ]    | -0.8081  | -1.0951  |  0.9376  |     0.8363      |    0.3792    |   0.3004   | 0.3352  |
[ 51 /300 ]    | -0.7898  | -1.1676  |  0.9416  |     0.8228      |    0.3979    |   0.3008   | 0.3426  |
[ 52 /300 ]    | -0.7991  | -1.1236  |  0.9429  |     0.8289      |    0.4167    |   0.2919   | 0.3433  |
[ 53 /300 ]    | -0.8282  | -1.3370  |  0.9376  |     0.8574      |    0.4028    |   0.3081   | 0.3492  |
[ 54 /300 ]    | -0.8202  | -1.2021  |  0.9435  |     0.8496      |    0.4104    |   0.2992   | 0.3461  |
[ 55 /300 ]    | -0.8533  | -1.2142  |  0.9431  |     0.8876      |    0.4167    |   0.3019   | 0.3501  |
[ 56 /300 ]    | -0.8408  | -1.2101  |  0.9422  |     0.8765      |    0.4035    |   0.3008   | 0.3446  |
[ 57 /300 ]    | -0.8594  | -1.3566  |  0.9435  |     0.8904      |    0.4271    |   0.3039   | 0.3551  |
[ 58 /300 ]    | -0.8620  | -1.3076  |  0.9451  |     0.8968      |    0.4250    |   0.3027   | 0.3536  |
[ 59 /300 ]    | -0.8435  | -1.3600  |  0.9444  |     0.8778      |    0.4410    |   0.2969   | 0.3549  |
[ 60 /300 ]    | -0.8756  | -1.3377  |  0.9460  |     0.9035      |    0.4236    |   0.3066   | 0.3557  |
[ 61 /300 ]    | -0.8844  | -1.3924  |  0.9466  |     0.9205      |    0.4306    |   0.2992   | 0.3531  |
[ 62 /300 ]    | -0.8444  | -1.3202  |  0.9457  |     0.8840      |    0.4271    |   0.3058   | 0.3564  |
[ 63 /300 ]    | -0.8717  | -1.1874  |  0.9470  |     0.9087      |    0.4236    |   0.3004   | 0.3515  |
[ 64 /300 ]    | -0.8544  | -1.2950  |  0.9462  |     0.8999      |    0.4292    |   0.3050   | 0.3566  |
[ 65 /300 ]    | -0.8798  | -1.3123  |  0.9461  |     0.9208      |    0.4438    |   0.3016   | 0.3591  |
[ 66 /300 ]    | -0.8774  | -1.2697  |  0.9481  |     0.9138      |    0.4403    |   0.3043   | 0.3598  |
[ 67 /300 ]    | -0.8729  | -1.3621  |  0.9486  |     0.9101      |    0.4444    |   0.3081   | 0.3639  |
[ 68 /300 ]    | -0.8801  | -1.4273  |  0.9487  |     0.9208      |    0.4271    |   0.3027   | 0.3543  |
[ 69 /300 ]    | -0.8868  | -1.3287  |  0.9483  |     0.9272      |    0.4521    |   0.3050   | 0.3643  |
[ 70 /300 ]    | -0.9020  | -1.3912  |  0.9478  |     0.9450      |    0.4410    |   0.3128   | 0.3660  |
[ 71 /300 ]    | -0.8894  | -1.4696  |  0.9497  |     0.9381      |    0.4465    |   0.3062   | 0.3633  |
[ 72 /300 ]    | -0.8942  | -1.3919  |  0.9503  |     0.9289      |    0.4417    |   0.3066   | 0.3619  |
